model,pred_len,epoch,train_loss,val_loss,r2_val_sklearn
Transformer_enclinear,1,1,99125.22984170914,17955.474076271057,-0.0011477165676989642
Transformer_enclinear,1,2,98321.34387087822,17902.502382993698,0.001805839433627443
Transformer_enclinear,1,3,98123.16359913349,17876.041237831116,0.003281246210499744
Transformer_enclinear,1,4,97897.43112063408,17793.863194942474,0.00786326214672839
Transformer_enclinear,1,5,97346.7671892643,17603.604498386383,0.018471567479406148
Transformer_enclinear,1,6,96054.91780877113,17219.98632621765,0.03986104773495991
Transformer_enclinear,1,7,94268.85266637802,16858.902427196503,0.05999409489363361
Transformer_enclinear,1,8,92560.92578577995,16589.91090106964,0.07499231843994847
Transformer_enclinear,1,9,91083.48591852188,16327.703441143036,0.08961227858847776
Transformer_enclinear,1,10,89849.77115726471,16152.1154088974,0.09940259277230912
Transformer_enclinear,1,11,88823.70775723457,16038.344876289368,0.10574612269994654
Transformer_enclinear,1,12,87980.02406215668,15976.720337867737,0.10918213515223862
Transformer_enclinear,1,13,87334.34205412865,15966.16926908493,0.10977043604608683
Transformer_enclinear,1,14,86830.708340168,15877.623407840729,0.11470750778718641
Transformer_enclinear,1,15,86357.25155973434,15870.676097869873,0.11509486571343841
Transformer_enclinear,1,16,85988.58279275894,15860.688140392303,0.11565177265014215
Transformer_enclinear,1,17,85651.09113502502,15833.308516025543,0.11717838435524663
Transformer_enclinear,1,18,85362.16116809845,15852.25426530838,0.11612201604673955
Transformer_enclinear,1,19,85052.72392249107,15892.334799289703,0.1138872340486271
Transformer_enclinear,1,20,84787.46851491928,15905.05116558075,0.11317820617804542
Transformer_enclinear,1,21,84512.785425663,15938.908353805542,0.11129042908153519
Transformer_enclinear,1,22,84265.20282411575,15976.912009239197,0.10917144900703701
Transformer_enclinear,1,23,84021.18291378021,16046.64707326889,0.10528321229183324
Transformer_enclinear,1,24,83773.79069948196,16089.740909099579,0.10288041958267102
Transformer_enclinear,1,25,83466.67012739182,16144.020174980164,0.0998539588395263
Transformer_enclinear,1,26,83219.6423997879,16225.534586429596,0.09530893744612356
Transformer_enclinear,1,27,82973.02043104172,16264.517632007599,0.09313535159366593
Transformer_enclinear,1,28,82653.3386721611,16331.58292388916,0.08939597842210067
Transformer_enclinear,1,29,82375.1084446907,16449.190723896027,0.08283849424037337
Transformer_enclinear,1,30,82060.90844297409,16540.86690568924,0.07772687209518647
