model,pred_len,epoch,train_loss,val_loss,r2_val_sklearn
Transformer_encdec,1,1,86086.57349061966,26074.09436893463,-0.3526660606828895
Transformer_encdec,1,2,26893.87113004923,36530.81560134888,-0.895137514580062
Transformer_encdec,1,3,12376.135433584452,36734.14605808258,-0.9056858532138228
Transformer_encdec,1,4,9012.87299773097,35636.3664226532,-0.8487354852134252
Transformer_encdec,1,5,6846.331379756331,34968.37097454071,-0.8140813507083617
Transformer_encdec,1,6,5388.921920858324,34515.09535264969,-0.7905664264009968
Transformer_encdec,1,7,4444.536834426224,34289.3676674366,-0.7788561708144837
Transformer_encdec,1,8,3790.116966444999,34289.771468639374,-0.7788771344902401
Transformer_encdec,1,9,3284.811370614916,34416.3763115406,-0.785445093483504
Transformer_encdec,1,10,2883.073791258037,34594.72787451744,-0.7946975892816504
Transformer_encdec,1,11,2563.8892026934773,34797.43530511856,-0.80521359481822
Transformer_encdec,1,12,2306.054353490472,35042.32742738724,-0.8179180414860179
Transformer_encdec,1,13,2098.9531583450735,35308.97107410431,-0.8317509391809694
Transformer_encdec,1,14,1935.8701369408518,35576.442232847214,-0.8456267535893416
Transformer_encdec,1,15,1802.2814231440425,35820.63899755478,-0.8582951490612798
Transformer_encdec,1,1,104619.61768960953,30481.859890460968,-0.3528600903507426
Transformer_encdec,1,2,30742.337253034115,43439.131875276566,-0.9279357680814122
Transformer_encdec,1,3,14685.757771968842,41804.46476769447,-0.8553852113119829
Transformer_encdec,1,4,10157.667183279991,39491.6784491539,-0.7527380568238882
Transformer_encdec,1,5,7467.241757079959,38607.86083769798,-0.7135120405128208
Transformer_encdec,1,6,5974.936695314944,38340.697492837906,-0.7016546760445528
Transformer_encdec,1,7,5041.512482352555,38401.39209878445,-0.7043484592262597
Transformer_encdec,1,8,4339.75173246488,38566.92396247387,-0.7116951566846343
Transformer_encdec,1,9,3794.293917734176,38740.70303952694,-0.7194079051067139
Transformer_encdec,1,10,3355.2977625876665,38880.847487568855,-0.7256278628988542
Transformer_encdec,1,11,2985.007160225883,38982.89932590723,-0.7301571884921711
Transformer_encdec,1,12,2656.1730602439493,39061.656674444675,-0.733652627835734
Transformer_encdec,1,13,2388.182105898857,39131.121299266815,-0.7367356408511718
Transformer_encdec,1,14,2198.6467705275863,39161.96150690317,-0.7381044014346452
Transformer_encdec,1,15,2054.121628617868,39170.052718400955,-0.7384635012449849
Transformer_encdec,1,1,120940.93666934967,33305.7532119751,-0.29004857390963923
Transformer_encdec,1,2,35092.01337337494,42260.93292474747,-0.6369140742085537
Transformer_encdec,1,3,16659.204868793488,42813.25216007233,-0.6583073404941637
Transformer_encdec,1,4,12114.98589003086,41487.06059384346,-0.6069392780551239
Transformer_encdec,1,5,9323.318042591214,40453.12082207203,-0.5668911896838373
Transformer_encdec,1,6,7450.6940492764115,40026.08792257309,-0.5503506897672577
Transformer_encdec,1,7,6183.974785774946,39891.922043561935,-0.5451539783698134
Transformer_encdec,1,8,5305.17390505597,39890.05890673399,-0.5450818042672778
Transformer_encdec,1,9,4644.031591005623,40002.972135305405,-0.5494553340991979
Transformer_encdec,1,10,4109.423785191029,40182.58173561096,-0.5564122447194817
Transformer_encdec,1,11,3658.9314284697175,40380.16379618645,-0.5640652783721216
Transformer_encdec,1,12,3271.1881192158908,40568.78640818596,-0.5713713094817505
Transformer_encdec,1,13,2940.377577546984,40694.5932533741,-0.5762442491653543
Transformer_encdec,1,14,2660.0560178272426,40777.69830369949,-0.5794631905380574
Transformer_encdec,1,15,2427.502711072564,40839.41434776783,-0.5818536636432314
Transformer_encdec,1,1,136086.9997959137,38783.776885032654,-0.33028943792939947
Transformer_encdec,1,2,44462.98685526848,48819.93260574341,-0.6745310900830999
Transformer_encdec,1,3,20536.548278331757,47021.21388101578,-0.6128347741412385
Transformer_encdec,1,4,14581.258101433516,44911.95155096054,-0.5404867472973993
Transformer_encdec,1,5,10805.007755845785,43937.06373810768,-0.5070479527813416
Transformer_encdec,1,6,8527.697087086737,43730.866565942764,-0.4999753555140962
Transformer_encdec,1,7,7076.662250854075,43920.61742687225,-0.5064838462141878
Transformer_encdec,1,8,6022.218711577356,44225.27233350277,-0.5169335487104512
Transformer_encdec,1,9,5229.192015185952,44497.51827645302,-0.5262716177197644
Transformer_encdec,1,10,4605.205359186977,44710.316225886345,-0.5335706363937405
Transformer_encdec,1,11,4075.7338158637285,44846.10771334171,-0.5382282925022042
Transformer_encdec,1,12,3633.6286578290164,44934.95269334316,-0.5412756929852949
Transformer_encdec,1,13,3272.041241720319,45015.93532848358,-0.5440534035021403
Transformer_encdec,1,14,2967.618606220931,45103.11757481098,-0.5470437652782127
Transformer_encdec,1,15,2698.187180504203,45220.60475111008,-0.5510736127171538
Transformer_encdec,1,1,130722.84243488312,46198.58153915405,-0.4180229366081132
Transformer_encdec,1,2,41682.808035612106,52060.25126171112,-0.597941480906794
Transformer_encdec,1,3,21433.16921198368,51526.21259689331,-0.581549659543531
Transformer_encdec,1,4,16114.30935794115,49638.80368375778,-0.5236173844377119
Transformer_encdec,1,5,12698.023961827159,48326.76568078995,-0.4833455897107517
Transformer_encdec,1,6,10379.913094431162,47899.44955956936,-0.470229516767257
Transformer_encdec,1,7,8758.217209115624,47778.216438770294,-0.466508354697746
Transformer_encdec,1,8,7527.165679920465,47753.32354295254,-0.46574431292466345
Transformer_encdec,1,9,6511.823468923569,47802.57267713547,-0.46725595866360137
Transformer_encdec,1,10,5656.816805742681,47926.667315006256,-0.4710649354423555
Transformer_encdec,1,11,4952.42264861241,48017.3510004282,-0.473848376413156
Transformer_encdec,1,12,4370.6881714984775,48049.58735311031,-0.4748378518249474
Transformer_encdec,1,13,3880.483616374433,48041.525037646294,-0.47459038304640266
Transformer_encdec,1,14,3460.6456386893988,48017.59442913532,-0.4738558400505979
Transformer_encdec,1,15,3098.826199857518,48012.78650522232,-0.47370827250847314
Transformer_encdec,1,1,155234.4370985031,48923.26128959656,-0.3561538182423212
Transformer_encdec,1,2,47143.12723022699,56091.052545785904,-0.5548451602553748
Transformer_encdec,1,3,25352.951685726643,54473.64007282257,-0.5100104392132183
Transformer_encdec,1,4,18914.04727819562,52654.54182076454,-0.4595849918437471
Transformer_encdec,1,5,14701.409490570426,51110.125395298004,-0.41677373819805075
Transformer_encdec,1,6,11879.741924278438,50422.212138175964,-0.39770477403431315
Transformer_encdec,1,7,9971.784644171596,50343.93537247181,-0.3955349402023043
Transformer_encdec,1,8,8590.387825272977,50495.71210575104,-0.3997421883614687
Transformer_encdec,1,9,7498.237239018083,50751.564241051674,-0.406834419876827
Transformer_encdec,1,10,6590.151266936213,51038.863023638725,-0.41479835073205806
Transformer_encdec,1,11,5827.571457777172,51299.20487642288,-0.42201503053776124
Transformer_encdec,1,12,5179.830770045519,51468.6185182333,-0.4267111841948781
Transformer_encdec,1,13,4618.323326837271,51545.10824024677,-0.42883148605410826
Transformer_encdec,1,14,4135.711745437235,51532.515523433685,-0.42848240066926424
Transformer_encdec,1,15,3721.8182225450873,51480.78714680672,-0.42704849710489046
Transformer_encdec,1,1,189353.0790052414,51507.34126472473,-0.30108945108438157
Transformer_encdec,1,2,62833.42836511135,63273.28680896759,-0.5983004468013307
Transformer_encdec,1,3,28577.478511095047,62572.90319156647,-0.5806085577007294
Transformer_encdec,1,4,21315.955358564854,59658.363642692566,-0.5069864929952466
Transformer_encdec,1,5,16829.048444718122,57396.972563028336,-0.4498631431197193
Transformer_encdec,1,6,13813.492576226592,56286.80104804039,-0.42181990406101266
Transformer_encdec,1,7,11717.269282191992,55985.83858644962,-0.4142175109039048
Transformer_encdec,1,8,10109.862204439938,56131.72459316254,-0.41790263738473876
Transformer_encdec,1,9,8749.310472510755,56429.84854710102,-0.42543333099865266
Transformer_encdec,1,10,7614.516619078815,56675.17244100571,-0.4316302702944579
Transformer_encdec,1,11,6718.356819987297,56745.93553984165,-0.4334177683907552
Transformer_encdec,1,12,5994.8859129324555,56672.49546825886,-0.4315626589013666
Transformer_encdec,1,13,5354.367677954957,56509.921617507935,-0.427455992931572
Transformer_encdec,1,14,4763.974047955126,56315.97133016586,-0.4225567608734129
Transformer_encdec,1,15,4290.247917417437,56112.77946460247,-0.41742406811732224
Transformer_encdec,1,1,202661.6040096283,57556.79466819763,-0.3337484629233529
Transformer_encdec,1,2,61480.025670826435,68621.2297744751,-0.5901417016956771
Transformer_encdec,1,3,33015.932308375835,65908.80448627472,-0.5272873809522183
Transformer_encdec,1,4,24327.689978420734,62623.49480199814,-0.45115776058734536
Transformer_encdec,1,5,18633.086592912674,59753.62514615059,-0.3846550246935143
Transformer_encdec,1,6,14985.35275837779,58089.47377502918,-0.34609209423134035
Transformer_encdec,1,7,12592.964257083833,57600.66295003891,-0.3347650015170178
Transformer_encdec,1,8,10833.992125306278,57780.05305671692,-0.3389219573053073
Transformer_encdec,1,9,9416.79033922404,58223.77702045441,-0.34920427139193344
Transformer_encdec,1,10,8244.279691196978,58657.33059477806,-0.3592508783209787
Transformer_encdec,1,11,7270.858893543482,58967.30431199074,-0.3664338311806641
Transformer_encdec,1,12,6476.325164914131,59118.422604084015,-0.3699356436309742
Transformer_encdec,1,13,5807.59349565953,59142.83788847923,-0.3705014202032053
Transformer_encdec,1,14,5207.880130194128,59088.22933149338,-0.3692359881116498
Transformer_encdec,1,15,4700.078852970153,59037.971605062485,-0.36807137316968896
Transformer_encdec,1,1,184549.61338329315,68728.41646957397,-0.46902511756498777
Transformer_encdec,1,2,60979.97548747063,73688.37600135803,-0.5750410074285739
Transformer_encdec,1,3,34872.25907570124,70332.50305080414,-0.5033114164231696
Transformer_encdec,1,4,25978.805971249938,66452.79856967926,-0.4203852576603013
Transformer_encdec,1,5,20240.141041129827,63381.934478759766,-0.3547475378828633
Transformer_encdec,1,6,16503.459442675114,62009.801161289215,-0.3254191014968544
Transformer_encdec,1,7,13976.471625603735,61878.878497600555,-0.3226206913117564
Transformer_encdec,1,8,12068.420764744282,62222.32440519333,-0.3299616339919249
Transformer_encdec,1,9,10520.830242626369,62589.12767744064,-0.33780181657519237
Transformer_encdec,1,10,9256.34878764674,62774.19599223137,-0.34175753508862194
Transformer_encdec,1,11,8226.025812607259,62730.333011865616,-0.34081998745741116
Transformer_encdec,1,12,7377.256636567414,62564.109076976776,-0.3372670582447017
Transformer_encdec,1,13,6646.0206007659435,62355.05805516243,-0.3327987317113643
Transformer_encdec,1,14,5970.834296785295,62137.14882564545,-0.3281410676521834
Transformer_encdec,1,15,5340.749369477853,61794.40401554108,-0.3208151213185775
