model,pred_len,epoch,train_loss,val_loss,r2_val,r2_val_sklearn
FEDformer,15,1,12393.683988530585,9765.386,0.1711458210288962,0.14646979472131427
FEDformer,15,2,11523.780377327128,9533.024,0.19032538506665253,0.16622120904734755
FEDformer,15,3,11547.399704953457,9319.732,0.21104788455514356,0.18756274232953032
FEDformer,15,4,11209.945042386968,9293.902,0.20998709915387703,0.18647088622149083
FEDformer,15,5,11199.634308510638,9299.897,0.20586274413401018,0.1822250158749211
FEDformer,15,6,11335.437707779256,9030.102,0.23554570555578735,0.21279020774481655
FEDformer,15,7,11085.123150764628,9423.017,0.19478324563488048,0.1708203887908441
FEDformer,15,8,11474.913979388299,9582.397,0.1833754022148305,0.1590633206821916
FEDformer,15,9,11591.677152593085,9315.621,0.2137902051155547,0.1903845967893419
FEDformer,15,10,10991.344892785904,9285.902,0.21497180449137265,0.19160391307805305
FEDformer,15,11,10734.033307014628,9072.772,0.2385793251044187,0.2159135930427531
FEDformer,15,12,10397.400151678856,8874.999,0.2569100120051958,0.23479096258955046
FEDformer,15,13,10050.588877576463,8823.457,0.26197429237474723,0.2400070453370936
FEDformer,15,14,9855.476998836437,8749.693,0.26856349207602126,0.24679304934454352
FEDformer,15,15,9720.776045129654,8665.286,0.2763938226768051,0.2548568548983789
FEDformer,16,1,13686.519365026596,11512.509,0.09445066029800964,0.06648367471366282
FEDformer,16,2,13419.423474900266,11242.203,0.11830695653550238,0.09107563171288507
FEDformer,16,3,12799.5703125,10518.676,0.18948733017855024,0.16445924896234826
FEDformer,16,4,12189.97145113032,10621.888,0.17568360879140332,0.15023500210682922
FEDformer,16,5,12932.069772273937,10548.017,0.1854283296996937,0.16027765568767438
FEDformer,16,6,12395.869182180852,10399.272,0.20021129980354935,0.17551668275769028
FEDformer,16,7,12003.848321143618,10447.829,0.1942396284035216,0.1693584945903958
FEDformer,16,8,12115.125997340425,10390.827,0.20094282672125563,0.17626897965773888
FEDformer,16,9,11858.351437832447,10341.727,0.20601696122799773,0.18150035423356242
FEDformer,16,10,12140.175261801862,11662.869,0.06533563034042367,0.03649617327559804
FEDformer,16,11,12622.379404920213,10514.092,0.18971161337340559,0.1646947513254993
FEDformer,16,12,11776.715654089096,10341.9795,0.20643998762146532,0.18193780567229048
FEDformer,16,13,11467.91364694149,10166.235,0.22318703193006972,0.1992021614504879
FEDformer,16,14,11274.10366107048,10128.788,0.2249193872448546,0.2009877408621062
FEDformer,16,15,11212.474432762632,10099.539,0.22657197048276667,0.20269184477283708
FEDformer,17,1,16397.102892287236,13158.491,0.03698084019624881,0.006242048580320468
FEDformer,17,2,15010.855718085106,12714.881,0.07342832758058415,0.04385194366022789
FEDformer,17,3,14794.249314328457,12566.503,0.08504402378207987,0.055843719957315616
FEDformer,17,4,14793.398541389628,12347.972,0.10470564751891942,0.07613189194688902
FEDformer,17,5,14560.894510472075,12002.937,0.1391051130928066,0.11163009085609626
FEDformer,17,6,14030.519822140957,11771.699,0.15808823003988604,0.13121977285490882
FEDformer,17,7,13735.626849235372,11582.121,0.17619217420726652,0.1499021770290717
FEDformer,17,8,13368.983190658244,11397.61,0.1915769477655258,0.16577943335433573
FEDformer,17,9,13053.814723238032,11305.473,0.1982229996373467,0.17263869124883982
FEDformer,17,10,13001.541597406915,10942.264,0.2264776139750161,0.20179525918550098
FEDformer,17,11,12650.345225232713,10718.223,0.24510611861378107,0.22101882008126345
FEDformer,17,12,12299.93043550532,10556.22,0.2584400128893254,0.23477917873434234
FEDformer,17,13,12780.501142785904,10865.952,0.2308240436032939,0.20628290189036647
FEDformer,17,14,15055.700714760638,12003.626,0.11548203267883872,0.08725374472614787
FEDformer,17,15,14205.746135305852,11178.062,0.20560035009905764,0.1802512848223452
FEDformer,18,1,16489.399019281915,14382.196,0.03312977333928069,0.0013592450931889284
FEDformer,18,2,15682.42202044548,14048.28,0.05934419917105904,0.02843764412918165
FEDformer,18,3,15593.003573803191,14504.688,0.006124537808167685,-0.026529644433590294
FEDformer,18,4,15737.345121343085,13348.003,0.11440677271603594,0.08531165129778086
FEDformer,18,5,15470.53654837101,13724.983,0.08235405247242034,0.05220810164484181
FEDformer,18,6,16467.51460688165,13613.882,0.09330685583470655,0.06351756951061392
FEDformer,18,7,15940.53883394282,13494.528,0.10518171939644205,0.07578158714339153
FEDformer,18,8,15488.733336103724,13813.447,0.07149777927446266,0.04099077077215384
FEDformer,18,9,15639.253989361701,13525.8125,0.10363545623714487,0.07418311211084072
FEDformer,18,10,15261.795275099734,13386.606,0.11651829057277496,0.08748972631497215
FEDformer,18,11,15110.353993517287,13323.25,0.12203621675807252,0.09318899373851762
FEDformer,18,12,15019.647772606382,13269.907,0.1269354723447189,0.09824934391235803
FEDformer,18,13,14828.667096077128,13208.31,0.13224208776844626,0.10373080198460945
FEDformer,18,14,14746.046542553191,13142.978,0.13822619487251375,0.10991169819451972
FEDformer,18,15,14604.80510305851,13111.316,0.1402635027807866,0.11201606445382437
FEDformer,19,1,18642.486598238032,15552.212,0.018027673719872572,-0.0150592370508009
