model,pred_len,epoch,train_loss,val_loss,r2_val,r2_val_sklearn
FEDformer,9,1,10990.280796595982,8470.917,0.15098040279805325,0.13221151426817465
FEDformer,9,2,9490.683785574776,8057.663,0.19307770450812578,0.17524668346032937
FEDformer,9,3,9224.234252929688,8234.325,0.1725577405606611,0.15427978128383826
FEDformer,9,4,9349.415684291294,7789.3354,0.22697097365712549,0.20989507192106271
FEDformer,9,5,8787.873011997768,7602.5034,0.24964656037572286,0.23307080841999372
FEDformer,9,6,8510.026123046875,7553.988,0.2521159100862562,0.2355962306992481
FEDformer,9,7,8614.188929966518,7481.361,0.2618431995055672,0.24554107370868816
FEDformer,9,8,8465.461809430804,7432.046,0.2660999448600373,0.2498918253778023
FEDformer,9,9,8393.458478655133,7477.595,0.2615753182177025,0.24526540052246576
FEDformer,9,10,8438.906215122768,7469.3896,0.2626549131394573,0.2463689327130879
FEDformer,9,11,8206.184448242188,7320.9375,0.28014345033230315,0.26424555230849983
FEDformer,9,12,8057.974190848215,7237.5337,0.2892048082724167,0.27350750074738645
FEDformer,9,13,7857.930402483259,7171.102,0.29624685238748194,0.28070506867225464
FEDformer,9,14,7987.193795340402,7184.255,0.2963180768818323,0.28078038483188705
FEDformer,9,15,8025.878836495535,7194.6333,0.29381779305183153,0.2782238754492411
