model,pred_len,epoch,train_loss,val_loss,r2_val,r2_val_sklearn
FEDformer,8,1,9096.774683459053,7824.9854,0.030107742439432816,0.008217522611792594
FEDformer,8,2,8161.592251481681,7539.9097,0.06847622936534148,0.04747614827116782
FEDformer,8,3,8079.781081627155,7443.831,0.07943306956770024,0.0586830170725422
FEDformer,8,4,7830.007172683189,7163.6978,0.11787150319693862,0.09798717016800172
FEDformer,8,5,7394.900239089439,7054.896,0.13154009936883027,0.11197074209996992
FEDformer,8,6,7088.4444369612065,6942.4336,0.14446741592254575,0.12519339950604785
FEDformer,8,7,7177.420730064655,6849.211,0.1562180734891373,0.13720771092171985
FEDformer,8,8,7385.936085668103,6671.1963,0.19301680095520923,0.17483592800415715
FEDformer,8,9,7559.901653421336,6858.9766,0.16033886693796706,0.14142166256002914
FEDformer,8,10,7330.653892780172,6805.5625,0.16753467290228852,0.14877519416351806
FEDformer,8,11,7557.4884664601295,7470.3433,0.07435221875639086,0.05347837922594026
FEDformer,8,12,7831.6392611799565,7298.954,0.0990229650506872,0.07870704412452251
FEDformer,8,13,7554.957536368534,7064.977,0.13354220717380372,0.11400635460957051
FEDformer,8,14,7345.820514547414,6909.9946,0.15682155810175402,0.13781308074184828
FEDformer,8,15,7206.9434603987065,6838.7456,0.16790857689086536,0.14915153726697025
