model,pred_len,epoch,train_loss,val_loss,r2_val_sklearn
Autoformer_35,1,1,50589.07566784274,44851.477,0.024566354156075554
Autoformer_35,1,2,48746.49373109879,43114.113,0.06235063690227183
Autoformer_35,1,3,47175.172757056454,42458.508,0.07660878486251887
Autoformer_35,1,4,46489.98648563508,42050.39,0.08548454417811535
Autoformer_35,1,5,45904.19767515121,41779.387,0.09137839908395262
Autoformer_35,1,6,45625.16721270161,41672.098,0.09371182802691158
Autoformer_35,1,7,45434.678017893144,41540.27,0.09657874887341311
Autoformer_35,1,8,45312.31980846774,41478.0,0.09793295718863204
Autoformer_35,1,9,44979.26997227823,41436.3,0.09883997420997914
Autoformer_35,1,10,44922.686491935485,41429.574,0.09898618516763358
Autoformer_35,1,11,44824.71478074597,41419.71,0.09920058218541472
Autoformer_35,1,12,44619.75113407258,41377.44,0.10011979652961311
Autoformer_35,1,13,44654.60405115927,41395.758,0.09972159507820677
Autoformer_35,1,14,44546.79930065524,41363.45,0.1004242625299343
Autoformer_35,1,15,44445.699124243954,41348.184,0.10075623019197355
Autoformer_35,1,16,44372.36350176411,41358.035,0.10054198038555728
Autoformer_35,1,17,44351.97571194557,41302.254,0.10175515895600695
Autoformer_35,1,18,44244.3900264617,41280.176,0.10223524293773889
Autoformer_35,1,19,44212.8044984879,41337.168,0.10099591377328687
Autoformer_35,1,20,43956.56713079637,41339.477,0.10094560278313924
Autoformer_35,1,21,44235.05456149193,41312.18,0.10153923546109522
Autoformer_35,1,22,43971.49322706653,41390.23,0.09984188742578137
Autoformer_35,1,23,43855.80777469758,41375.223,0.1001683329998374
Autoformer_35,1,24,43931.1597782258,41378.3,0.10010124863588288
Autoformer_35,1,25,43935.709992439515,41408.117,0.09945283865009447
Autoformer_35,1,26,43703.52350050403,41399.63,0.09963739595459997
Autoformer_35,1,27,43667.9572202621,41432.164,0.09892988910237988
Autoformer_35,1,28,43705.44962827621,41351.363,0.10068713602823154
Autoformer_35,1,29,43603.738974294356,41420.92,0.09917437036212351
Autoformer_35,1,30,43582.934916834674,41427.777,0.0990251336670337
Autoformer_40,1,1,50558.30827872984,44689.766,0.02806078005665258
Autoformer_40,1,2,48551.5162235383,42955.508,0.06577851554039893
Autoformer_40,1,3,47141.17552923387,42371.18,0.07848684789207538
Autoformer_40,1,4,46659.10978452621,42071.516,0.08500407244442487
Autoformer_40,1,5,46239.302639868954,41784.98,0.09123585762956665
Autoformer_40,1,6,45875.12786668347,41539.305,0.09657895039598752
Autoformer_40,1,7,45604.15552545363,41440.92,0.09871866778882477
Autoformer_40,1,8,45422.9214969758,41389.215,0.09984316740804733
Autoformer_40,1,9,45180.107138356856,41345.26,0.10079892716632355
Autoformer_40,1,10,45114.81168094758,41270.555,0.10242384372418234
Autoformer_40,1,11,44854.95630670363,41300.88,0.10176435869762912
Autoformer_40,1,12,44820.86800655242,41326.766,0.10120129019587087
Autoformer_40,1,13,44566.424458165326,41247.652,0.10292194320669334
Autoformer_40,1,14,44714.70466859879,41206.688,0.10381288327256166
Autoformer_40,1,15,44555.3695186492,41264.168,0.10256285047089841
Autoformer_40,1,16,44472.0888671875,41310.742,0.10154982902544085
Autoformer_40,1,17,44368.5833858367,41262.203,0.10260556052739744
Autoformer_40,1,18,44251.372700352826,41283.56,0.10214106998485983
Autoformer_40,1,19,44247.05717615927,41210.504,0.10372975722447719
