model,pred_len,epoch,train_loss,val_loss,r2_val,r2_val_sklearn
FEDformer,6,1,6752.168258666992,5316.338,0.09759507772750797,0.0686689444398495
FEDformer,6,2,6305.317497253418,5060.699,0.14491213866977615,0.11750400202783978
FEDformer,6,3,6001.172927856445,5642.661,0.04074439095752491,0.009987703749313645
FEDformer,6,4,6822.821807861328,5120.6567,0.13357157378008622,0.10579283889859331
FEDformer,6,5,6160.701606750488,5004.939,0.15691308072554322,0.12988395685686913
FEDformer,6,6,5917.582916259766,4935.8135,0.16857989306645016,0.14192650667482423
FEDformer,6,7,5740.806716918945,4850.7744,0.18421444685656485,0.15806458327739817
FEDformer,6,8,5607.753028869629,4787.0635,0.19609654002931487,0.17033001012413843
FEDformer,6,9,5494.200271606445,4735.2515,0.20352694312619757,0.17800096059578807
FEDformer,6,10,5398.587371826172,4641.127,0.22198474486504616,0.19705385519898802
FEDformer,6,11,5570.134140014648,4793.1216,0.19378099930332815,0.1679430364977483
FEDformer,6,12,5541.640960693359,4699.7686,0.2125401718457255,0.18730407923175554
FEDformer,6,13,5393.704971313477,4660.717,0.21843045889034163,0.19338503216475242
FEDformer,6,14,5354.38005065918,4622.009,0.22531883058095292,0.20049422749384724
FEDformer,6,15,6620.64852142334,5102.1895,0.13949383709990726,0.11190350077643847
