model,pred_len,epoch,train_loss,val_loss,r2_val,r2_val_sklearn
Autoformer,1,1,615.6648033880418,555.78186,-0.05926695431184492,-0.11012141813570371
Autoformer,1,2,528.4043858681956,534.3105,-0.020586447738805802,-0.04824640202861942
Autoformer,1,3,507.6592966387349,526.57214,-0.0068525120679234774,-0.02671395997117107
Autoformer,1,4,500.1818020728327,523.0153,-0.0004921318048647372,-0.01732515147257278
Autoformer,1,5,494.25016459803425,521.11273,0.0027210662881096415,-0.012260335573078762
Autoformer,1,6,490.5665456464214,519.6938,0.005045080681234437,-0.008927712113578914
Autoformer,1,7,488.53278257308466,518.7381,0.006539071797714957,-0.006634113770438073
Autoformer,1,8,486.19136569115426,518.12,0.007546237800780786,-0.005113386139241227
Autoformer,1,9,485.3214603547127,517.43475,0.008689328896361315,-0.0034648110014159246
Autoformer,1,10,484.1951597152218,516.8247,0.009576481337045029,-0.0022249487738746493
Autoformer,1,11,483.0715044575353,516.2076,0.010532611953568916,-0.0008271451829028661
Autoformer,1,12,482.8729261829007,515.91614,0.010845425865109393,-0.00016886363713369845
Autoformer,1,13,481.67479504000755,515.44586,0.011560598363084762,0.0009044943573415891
Autoformer,1,14,481.217877000378,515.1498,0.011948992042754458,0.0013612898663983835
Autoformer,1,15,480.12109867219004,514.9738,0.012087033030233396,0.0016671136918848038
Autoformer,1,16,479.9426182900706,514.5937,0.012579528742152735,0.0023307393516805944
Autoformer,1,17,479.66536156439014,514.58966,0.01249159214743134,0.0024073478449843765
Autoformer,1,18,478.9740783691406,514.40283,0.012717739001228967,0.002787534008234043
Autoformer,1,19,479.21068705897176,514.3621,0.012671020040414427,0.0028574033645108205
Autoformer,1,20,478.77123393397176,514.0635,0.013192122652252891,0.0034379289475648033
Autoformer,1,21,477.83343190839213,514.04767,0.013064661139595923,0.0033389665925750104
Autoformer,1,22,478.1702339418473,514.0048,0.013199316695131857,0.003568714487144737
Autoformer,1,23,477.55679380355343,513.9643,0.013147011771611261,0.0035853163365687987
Autoformer,1,24,477.8605699108493,514.074,0.012906730739451366,0.003382210600656182
Autoformer,1,25,477.0601060436618,514.0492,0.012988658192473856,0.0031943671181438806
Autoformer,1,26,477.0864051080519,513.8805,0.013263385994654597,0.003667161154297398
Autoformer,1,27,477.16412196005547,513.9765,0.013092167774133467,0.003144053746965217
Autoformer,1,28,476.3638362761467,514.10474,0.012704958995643834,0.0029872868175049
Autoformer,1,29,476.61224759009576,513.9246,0.013126191365161355,0.003625570973855549
Autoformer,1,30,476.1130278556578,513.9775,0.012992128260215452,0.0033353865483352644
Autoformer,2,1,1311.3295780304938,1125.166,-0.04464399257630136,-0.05891266483936297
Autoformer,2,2,1140.2093383789063,1070.063,0.014183410553496367,0.0007182078456062779
Autoformer,2,3,1080.660798891129,1047.1497,0.038096749149200804,0.024958269667989363
Autoformer,2,4,1048.1182983398437,1032.4402,0.053015697437786224,0.04008102536121683
Autoformer,2,5,1029.1701266381049,1020.3226,0.06465067742884911,0.05187493241467317
Autoformer,2,6,1012.1471947454637,1008.802,0.07546056414661406,0.06283248420405213
Autoformer,2,7,1000.838050891507,998.06146,0.08545720010629787,0.07296560403715857
Autoformer,2,8,988.0461988879788,987.31683,0.09540025353811576,0.08304441179678251
Autoformer,2,9,976.1112710275958,977.04584,0.10467061327770366,0.09244141930649297
Autoformer,2,10,966.4539286951865,968.2844,0.11243454683984333,0.10031133976379952
Autoformer,2,11,956.1712079448084,960.0817,0.12005646728917885,0.10803736295606003
Autoformer,2,12,946.722478657384,953.5995,0.12571398625948738,0.11377227163288667
Autoformer,2,13,937.2693056168094,949.1873,0.129427585477906,0.11753661355075601
Autoformer,2,14,931.7980236422632,946.00287,0.1322751279687524,0.12042302091657908
Autoformer,2,15,924.3458570911039,943.2102,0.1344727881696306,0.12265068506044435
Autoformer,2,16,921.2680085212953,940.2163,0.13719753736745088,0.12541269250052695
Autoformer,2,17,917.8048721805695,938.492,0.13884345284298494,0.12708108353810244
Autoformer,2,18,912.9792712796119,936.85443,0.14045752942514933,0.12871711265190328
Autoformer,2,19,909.9730397870463,935.8639,0.14105111123293956,0.12931886309635754
Autoformer,2,20,907.4826104933215,934.5323,0.14197288602390856,0.13025326080734906
Autoformer,2,21,906.1796489100302,932.24384,0.1446110489629311,0.13292734446162996
Autoformer,2,22,902.7493597215222,931.06384,0.14572492488188327,0.13405653960102093
Autoformer,2,23,901.7500519783266,929.7897,0.14674124565499258,0.13508673820702116
Autoformer,2,24,898.5497731854839,928.32935,0.14854994717985837,0.13692010425786477
Autoformer,2,25,896.2976070280998,926.8165,0.15003608576976324,0.13842664151164974
Autoformer,2,26,895.1837985131049,925.42596,0.1512630480020557,0.13967032699572435
Autoformer,2,27,892.8735264931955,924.03516,0.15242089653898483,0.14084397239597218
Autoformer,2,28,892.9974900768649,924.0846,0.15198408245312123,0.14040115196954617
Autoformer,2,29,890.8524252614667,922.6995,0.1536933845060039,0.14213383654328987
Autoformer,2,30,890.3134931010585,921.68536,0.15447353446335632,0.14292451982333243
Autoformer,3,1,1965.5367345010081,1740.7332,-0.03647940782639103,-0.05583155836584042
Autoformer,3,2,1757.5601586126513,1683.2706,0.001097139441017414,-0.017553458065529215
Autoformer,3,3,1694.1846648185483,1652.3586,0.020958110430879695,0.0026784081879448105
Autoformer,3,4,1659.3499921244959,1630.6123,0.03478435110150957,0.01676286157123974
Autoformer,3,5,1631.6602995841733,1607.7917,0.048930227556353345,0.031173097570253622
Autoformer,3,6,1611.767443453881,1588.3928,0.06098047144643659,0.04344847013755589
Autoformer,3,7,1590.4763703377016,1569.5447,0.0726979047510139,0.0553847886123728
Autoformer,3,8,1569.0313004032257,1547.5918,0.08607880357159836,0.06901582812591962
Autoformer,3,9,1555.7162424395162,1526.2083,0.09872233309948475,0.08189575092616712
Autoformer,3,10,1532.852591828377,1504.2491,0.11160510694892367,0.09501929404734015
Autoformer,3,11,1512.8332558908771,1481.9634,0.12439070614934189,0.10804387083017886
Autoformer,3,12,1492.4024020287297,1463.0383,0.1350509665451436,0.1189033460497491
Autoformer,3,13,1474.4815476940523,1448.667,0.14287360970723773,0.12687211889476022
Autoformer,3,14,1459.114603547127,1435.1691,0.15052716226676144,0.13466890261412137
Autoformer,3,15,1444.8292543472783,1422.9352,0.1575109817746152,0.1417830858676805
Autoformer,3,16,1430.871545016381,1410.9834,0.16459440949351167,0.14899900573681146
Autoformer,3,17,1419.8177734375,1403.0822,0.16882503119504544,0.15330869864073984
Autoformer,3,18,1408.7197391633065,1396.8508,0.17238902473438567,0.15693921767210628
Autoformer,3,19,1402.042513545867,1392.6248,0.17497044662831773,0.1595689753856805
Autoformer,3,20,1392.5926576675906,1392.3356,0.1743580281580649,0.1589452169145313
Autoformer,3,21,1384.981974546371,1384.753,0.17922297038805046,0.1639010413059441
Autoformer,3,22,1378.4387372416834,1380.9426,0.1817252595582981,0.16645005735363202
Autoformer,3,23,1374.8118038054436,1376.1433,0.18491993908180082,0.16970440919116736
Autoformer,3,24,1369.8689870526714,1370.9438,0.18833070212968017,0.17317885168777
Autoformer,3,25,1362.6430766444053,1367.7032,0.19021696444460778,0.17510044144673562
Autoformer,3,26,1358.4143011277722,1365.7211,0.19147419293478685,0.17638106464709247
