model,pred_len,epoch,train_loss,val_loss,r2_val,r2_val_sklearn
Autoformer,9,16,4728.25439453125,4813.3213,0.19804428204986735,0.15821297982743615
Autoformer,9,17,4706.518923261088,4814.9478,0.19699889117710168,0.1571156173152527
Autoformer,9,18,4664.400819052419,4815.4336,0.1960405093968114,0.1561095267729795
Autoformer,9,19,4646.724536920363,4819.8027,0.1947021225679283,0.15470446993565168
Autoformer,9,20,4622.489607484879,4822.122,0.19336200158902195,0.15329774930362366
Autoformer,9,21,4582.658861517137,4842.6313,0.18871425333298908,0.148418924793556
Autoformer,9,22,4569.04429655998,4852.483,0.1865899195543974,0.14618898811284198
Autoformer,9,23,4530.4652454007055,4880.6514,0.18115637514431027,0.14048559176703695
Autoformer,9,24,4514.244458795363,4886.2007,0.1791974641983799,0.13842916786368795
Autoformer,9,25,4482.3540905367945,4906.2505,0.17466062614601374,0.1336668983571831
Autoformer,9,26,4460.045885836694,4913.6,0.17187037875845945,0.13073808258904154
Autoformer,9,27,4443.598212260585,4924.217,0.16999900468979412,0.12877369316738094
Autoformer,9,28,4434.974080141129,4917.454,0.17163483594659357,0.13049056530058645
Autoformer,9,29,4404.9904627646165,4927.164,0.17077907060898878,0.12959225696990845
Autoformer,9,30,4381.502183089718,4920.7383,0.1721919504910484,0.13107540236007054
Autoformer,10,1,8010.577709173387,7184.714,-0.056529903731398434,-0.11438470090636932
Autoformer,10,2,7201.998736769153,6871.814,-0.004807798711574662,-0.059830892133799066
Autoformer,10,3,6906.713268649193,6693.8237,0.024036794295213992,-0.029407279941056706
Autoformer,10,4,6653.491752772177,6507.4214,0.05314954535193761,0.0012988581271762834
Autoformer,10,5,6427.805846774194,6318.78,0.08192360577494362,0.03164760315850159
Autoformer,10,6,6241.111627394153,6148.4927,0.1081134035802025,0.05927029653600611
Autoformer,10,7,6071.781369707662,6017.8467,0.12851946850093543,0.08079243621143234
Autoformer,10,8,5929.663816784274,5900.371,0.14662413331120216,0.09988744350092205
Autoformer,10,9,5821.3570911038305,5821.4927,0.15831112618374032,0.11221355161290984
Autoformer,10,10,5728.323721018145,5754.039,0.16915319239518634,0.12364850677591795
Autoformer,10,11,5619.01261813256,5692.2617,0.17819069831428236,0.13318014344223833
Autoformer,10,12,5545.596706464214,5651.5996,0.18519581637368865,0.14056823352154812
Autoformer,10,13,5444.389495652722,5619.5757,0.18906321068429888,0.1446470592581967
Autoformer,10,14,5378.110023941532,5556.1177,0.19730887242317718,0.15334386057405214
Autoformer,10,15,5313.2423859627015,5518.642,0.201363580775494,0.15762030855372547
Autoformer,10,16,5248.420131363408,5484.713,0.20442418239115745,0.16084821065826166
Autoformer,10,17,5186.201847593246,5433.791,0.2110806644784754,0.1678688544993076
Autoformer,10,18,5118.252427230343,5422.913,0.21209362464799109,0.1689372203882973
Autoformer,10,19,5063.096323714718,5386.435,0.21730266340911808,0.17443102295319726
Autoformer,10,20,4993.2938586819555,5393.207,0.21552781710318858,0.1725592652538416
Autoformer,10,21,4960.844633631553,5416.4287,0.2105592968933343,0.167318736430974
Autoformer,10,22,4916.160239730343,5421.735,0.20932454957671653,0.1660162290741809
Autoformer,10,23,4878.434146610383,5381.9634,0.21610714831687072,0.1731698327982494
Autoformer,10,24,4836.075863155242,5345.1816,0.22189863002331744,0.17927831136340916
Autoformer,10,25,4799.4185735887095,5347.096,0.22210302808185722,0.1794938258309581
Autoformer,10,26,4764.423705267137,5353.688,0.22045320017053904,0.17775392128345122
Autoformer,10,27,4754.168119959678,5349.65,0.22113033738059118,0.17846769356202394
Autoformer,10,28,4736.777517011089,5337.702,0.22272525238065988,0.1801500677071337
Autoformer,10,29,4697.445635395666,5344.564,0.22150917545386684,0.17886718328854392
Autoformer,10,30,4677.634025327621,5301.841,0.22804301870606092,0.18575833851143742
Autoformer,11,1,8771.118003402218,8085.6997,-0.04785914099944777,-0.11056903444876526
Autoformer,11,2,8006.32048891129,7770.228,-0.0024525049067765092,-0.0624467636428133
Autoformer,11,3,7707.479066910282,7598.1914,0.021007612234477335,-0.037583588640294874
Autoformer,11,4,7513.715552545363,7460.0938,0.04074170899320306,-0.01666886334825792
Autoformer,11,5,7322.19306640625,7305.6167,0.0621622714621487,0.006032623781180343
Autoformer,11,6,7092.138070186492,7126.528,0.08679297169597511,0.03213542575311012
Autoformer,11,7,6853.8899382560485,6958.292,0.1092500341166831,0.05593456244518272
Autoformer,11,8,6648.718655493952,6804.848,0.13000773628019613,0.07793340583311843
Autoformer,11,9,6453.146251260081,6623.105,0.15473776482118917,0.10414205444306131
Autoformer,11,10,6258.398645413306,6472.686,0.17424333595637786,0.124813315131509
Autoformer,11,11,6127.210361013105,6345.317,0.1916433686046597,0.14325339900639536
Autoformer,11,12,6041.263684475806,6240.252,0.2050522871175643,0.15746379054603774
Autoformer,11,13,5969.731454763105,6179.9414,0.2127399555808589,0.16561080416809554
Autoformer,11,14,5920.34060609879,6120.4805,0.22092582702903452,0.17428590683070927
Autoformer,11,15,5880.552482358871,6083.9316,0.2250661351024581,0.17867333015579426
Autoformer,11,16,5823.490675403225,6033.155,0.23150252881593836,0.1854945576717052
Autoformer,11,17,5792.706829637097,5998.614,0.23573360241142804,0.18997856593191198
Autoformer,11,18,5772.870008505544,5969.625,0.24001570013225237,0.1945166209461454
Autoformer,11,19,5734.19039030998,5954.612,0.24144231049933196,0.19602870461160873
Autoformer,11,20,5719.3562468497985,5917.6753,0.24651817839897938,0.2014078907538461
Autoformer,11,21,5682.730679813508,5880.3857,0.2524409057450735,0.20768472165258187
Autoformer,11,22,5669.2689673639115,5865.28,0.2531535813120618,0.20844007765912087
Autoformer,11,23,5638.536083984375,5856.0605,0.2542610516415107,0.20961354369876142
Autoformer,11,24,5624.550631615423,5845.832,0.25586647310921984,0.211314900470865
Autoformer,11,25,5612.924681829637,5830.8164,0.2583490259871726,0.21394580094411675
Autoformer,11,26,5588.156572895666,5817.065,0.2602006527111853,0.21590848654758626
Autoformer,11,27,5584.46779391381,5796.9746,0.2628081718822822,0.2186717162131398
Autoformer,11,28,5569.5113470262095,5789.272,0.26481302209027113,0.22079665139449334
Autoformer,11,29,5560.785212953629,5748.728,0.27019317107693364,0.2264983887364864
Autoformer,11,30,5542.507626638105,5746.517,0.2713665244823328,0.22774190602799863
Autoformer,12,1,9622.549143145161,9071.74,-0.04098911770448943,-0.10853961810643274
Autoformer,12,2,8866.942741935483,8737.972,0.0035714328158428232,-0.06108877863263724
Autoformer,12,3,8534.894821068548,8477.752,0.036041669856886394,-0.02651295985786603
Autoformer,12,4,8273.74163936492,8177.597,0.07346220628807065,0.013334664783197578
Autoformer,12,5,8039.150882056451,7929.537,0.10421138603115976,0.04607787277140659
Autoformer,12,6,7833.5485383064515,7666.551,0.1365060032566322,0.08046613005087118
Autoformer,12,7,7584.313082787298,7398.227,0.16945680842215116,0.11555238512592021
Autoformer,12,8,7345.372996471774,7164.5723,0.19827628202435132,0.14623908895657592
Autoformer,12,9,7149.536690398186,6963.43,0.22164326296869996,0.1711201317044818
Autoformer,12,10,6958.806876890121,6811.3594,0.23971225276682762,0.19035956977022864
Autoformer,12,11,6824.197804309476,6699.8936,0.2524404234983424,0.20391225145671257
Autoformer,12,12,6719.870287298387,6642.0854,0.25881696866342485,0.21070187500697465
Autoformer,12,13,6620.744398941532,6578.0586,0.26565811651520355,0.21798630295691587
Autoformer,12,14,6560.5126291582665,6532.707,0.27058206026202625,0.22322950238149822
Autoformer,12,15,6503.4220703125,6476.433,0.2765766175454286,0.22961265577267667
Autoformer,12,16,6459.924001386089,6457.096,0.27811892951882866,0.23125498736557712
Autoformer,12,17,6409.283020413306,6441.5845,0.2791481511796845,0.23235074679390513
Autoformer,12,18,6373.478336063508,6415.3726,0.2823472363338434,0.2357569613175757
Autoformer,12,19,6330.753430569556,6401.76,0.28362083900790147,0.23711315075992687
Autoformer,12,20,6303.020444808468,6386.9126,0.28568739175832636,0.23931363122848914
Autoformer,12,21,6276.178213205645,6380.585,0.28492561229857605,0.2385026379919244
Autoformer,12,22,6228.750132308468,6374.867,0.2853944386460604,0.23900182025851283
Autoformer,12,23,6198.703314012097,6365.569,0.2858428224753302,0.23947892165984355
Autoformer,12,24,6161.891273941532,6351.004,0.2874410557175653,0.24118060393802898
Autoformer,12,25,6136.483467741936,6357.9185,0.2864495091109398,0.2401243569908406
Autoformer,12,26,6107.492921496976,6347.3066,0.28670318217787594,0.24039437506859085
Autoformer,12,27,6086.847653099799,6361.1553,0.28373513126882866,0.23723352569941106
Autoformer,12,28,6070.373390246976,6342.6167,0.2856089161408826,0.23922870773124102
Autoformer,12,29,6047.531930443548,6322.439,0.28817326955179856,0.24195920785225586
Autoformer,12,30,6030.465187121976,6324.949,0.2865186082014338,0.2401972430286158
Autoformer,13,1,10717.341340095767,10000.221,-0.026993982235179237,-0.09883151063178251
Autoformer,13,2,9977.238567918346,9670.987,0.011268075988901005,-0.057893367077933945
Autoformer,13,3,9570.906605972783,9321.815,0.048870807577905406,-0.01766132404309006
Autoformer,13,4,9104.615880166331,8969.684,0.0865476514735648,0.022648440019270348
Autoformer,13,5,8728.46580141129,8646.935,0.12247919363605275,0.06109016765706152
Autoformer,13,6,8413.083335433468,8397.072,0.14973219905210788,0.09024649911080303
Autoformer,13,7,8190.999149445564,8215.594,0.16869819901618988,0.11053707792568881
Autoformer,13,8,8035.595375504032,8089.7476,0.18181248658156657,0.12456765098498085
Autoformer,13,9,7898.442590725806,8002.726,0.19165635317304608,0.1350993570324242
Autoformer,13,10,7773.328011592742,7911.522,0.202429424353486,0.14662509589655204
Autoformer,13,11,7688.68601625504,7856.8115,0.2090948640261312,0.15375597664007198
Autoformer,13,12,7601.546125252016,7786.1167,0.21625474481439533,0.1614161211944576
Autoformer,13,13,7526.7505544354835,7731.3247,0.22187061921401674,0.16742449652837782
Autoformer,13,14,7455.955947580645,7676.1035,0.22786394931497322,0.17383652954704928
Autoformer,13,15,7395.498850176411,7649.1885,0.23122916509970803,0.17743681666322939
Autoformer,13,16,7330.221222908266,7600.197,0.23593773825681252,0.18247450694661674
Autoformer,13,17,7275.548680065524,7562.85,0.23960787734974154,0.18640079211545774
Autoformer,13,18,7242.040102066532,7538.939,0.2418051061621561,0.18875153433757708
Autoformer,13,19,7208.357491179436,7501.881,0.24519552874886352,0.1923788372464414
Autoformer,13,20,7156.635342111895,7472.4375,0.2475415566885929,0.19488860682659392
Autoformer,13,21,7128.263857736895,7451.6836,0.24911708953326417,0.1965741322198782
Autoformer,13,22,7091.622697202621,7435.541,0.25064134700298235,0.1982047575318715
Autoformer,13,23,7061.736246219758,7418.1465,0.2513598485805809,0.19897347869620777
Autoformer,13,24,7016.532352570564,7397.2285,0.2524094856678555,0.20009659747335756
Autoformer,13,25,6986.945863785282,7376.339,0.2547129995712091,0.20256101791050535
Autoformer,13,26,6977.77322328629,7375.369,0.25377905524170685,0.20156161710094983
Autoformer,13,27,6941.815555695564,7359.3306,0.25548371010901905,0.20338508508397377
Autoformer,13,28,6914.10935609879,7354.172,0.25468908542574775,0.20253500456115428
Autoformer,13,29,6877.785603578629,7362.0117,0.2532624953368926,0.20100841471934228
Autoformer,13,30,6853.743334173387,7329.3076,0.2573949027611562,0.2054295474531141
Autoformer,14,1,12213.517798639114,11121.597,-0.03978540810153386,-0.1179096295450852
Autoformer,14,2,11020.57332094254,10727.201,0.004593304472599979,-0.07019703992450009
Autoformer,14,3,10511.418765751008,10387.132,0.04312837884511633,-0.028766816976464653
Autoformer,14,4,10129.77728704637,10092.179,0.0736048342683342,0.0039977958041980755
Autoformer,14,5,9845.257881804435,9793.512,0.10426187221844585,0.0369558243742746
Autoformer,14,6,9529.541084929435,9456.771,0.13749443753671486,0.07268204008609605
Autoformer,14,7,9236.518390877016,9162.871,0.1646552864481664,0.10188039403408423
Autoformer,14,8,8976.438205645161,8936.521,0.1835654310238357,0.1222086623875126
Autoformer,14,9,8807.625856854838,8748.513,0.19945044721404703,0.13928550253936092
Autoformer,14,10,8648.572095514113,8609.595,0.2127938880248902,0.1536304190767537
Autoformer,14,11,8526.018491683468,8491.71,0.22524332164094674,0.16701441069000728
Autoformer,14,12,8418.165196572581,8405.548,0.23315240341557775,0.17551726344416912
Autoformer,14,13,8336.6453125,8331.129,0.2405429288587002,0.18346245354582988
Autoformer,14,14,8243.154955267137,8287.728,0.24513980550477688,0.18840436459350102
Autoformer,14,15,8149.6564453125,8245.694,0.2490722374012141,0.19263191490005577
Autoformer,14,16,8090.8519751764115,8199.866,0.25312594406999334,0.19698986188809114
Autoformer,14,17,8032.117319808468,8171.6187,0.2556115512346906,0.19966209636352675
Autoformer,14,18,7974.5260364163305,8129.874,0.25818806809614603,0.2024317048193147
Autoformer,14,19,7893.1602728074595,8100.68,0.261010721415491,0.20546611479929425
Autoformer,14,20,7847.23828125,8059.8604,0.2655099474417165,0.21030325405401926
Autoformer,14,21,7790.120785030242,8037.917,0.26605392138231854,0.2108878196192135
Autoformer,14,22,7748.424770035283,7991.6265,0.2702402201530363,0.21538862556339256
Autoformer,14,23,7716.660184601815,7981.3735,0.2704264922663938,0.21558870545925096
Autoformer,14,24,7673.489815398186,7953.5405,0.2720357175856759,0.21731867395090962
Autoformer,14,25,7631.643308971774,7904.5146,0.276867598890039,0.222513281862063
Autoformer,14,26,7589.1681640625,7872.9434,0.2793575969312464,0.22519031853882202
Autoformer,14,27,7567.520041582661,7854.251,0.2813373256473165,0.22731851043150572
Autoformer,14,28,7535.877334299395,7825.5063,0.2831994901909122,0.22932052911636444
Autoformer,14,29,7500.430818422379,7805.6514,0.28485614934516945,0.23110145060338436
Autoformer,14,30,7450.693986265121,7803.3027,0.28404093055423996,0.2302250698807043
Autoformer,15,1,13900.73792842742,12185.51,-0.03109924158184474,-0.1138715047736702
Autoformer,15,2,12126.872895665323,11787.206,0.009463704737683987,-0.07005231846554594
Autoformer,15,3,11708.046811995968,11309.103,0.05411527519468318,-0.02181566391082411
Autoformer,15,4,11221.328178553427,10812.982,0.09865908063329043,0.02630132410909373
Autoformer,15,5,10835.621884450606,10499.542,0.1267342853848954,0.05662496761686182
Autoformer,15,6,10496.052857232862,10255.024,0.14872860991375503,0.08037999905929624
Autoformer,15,7,10231.786851058469,10063.948,0.1657390978093909,0.09875188622080627
Autoformer,15,8,10026.513738029234,9907.421,0.18079128150989332,0.11500966899348823
Autoformer,15,9,9804.312367691533,9753.128,0.19396128416135472,0.1292345763786257
Autoformer,15,10,9648.914377520161,9648.379,0.20376027240399874,0.13981863784764434
Autoformer,15,11,9527.062396043346,9555.079,0.21216535290376504,0.14889751868420206
Autoformer,15,12,9405.214103452621,9458.073,0.22065112286396227,0.15806311295787398
Autoformer,15,13,9316.244288684476,9379.873,0.22778123467903588,0.16576470590229306
Autoformer,15,14,9230.07097719254,9308.411,0.23369466546891604,0.17215187466839155
Autoformer,15,15,9142.028660534274,9247.579,0.23851733806665865,0.17736121017489737
Autoformer,15,16,9087.21638734879,9218.409,0.241545502850662,0.1806318398771707
Autoformer,15,17,9028.350283518144,9158.872,0.2458442848904001,0.18527483881112541
Autoformer,15,18,8970.946846648185,9120.711,0.2495548182006314,0.1892827141114298
Autoformer,15,19,8913.519398941533,9090.4375,0.2520464141891724,0.19197377305742291
Autoformer,15,20,8879.381772933468,9060.105,0.25531777550271706,0.19550713736534464
Autoformer,15,21,8840.258600050403,9032.455,0.2572705463992989,0.19761620653877437
Autoformer,15,22,8781.775151209677,9043.169,0.25585047636132796,0.1960816760226054
Autoformer,15,23,8750.403805443548,9013.315,0.25801184724116777,0.19841630873981989
Autoformer,15,24,8717.658603200605,9012.378,0.2578784034197893,0.198271645098756
Autoformer,15,25,8669.308795362904,9007.462,0.2577796098660392,0.19816435645767932
Autoformer,15,26,8646.393542086693,8965.883,0.2610230898014456,0.20166789467019097
Autoformer,15,27,8613.939346018145,8965.106,0.26088357546806396,0.2015166279672834
Autoformer,15,28,8565.60968686996,8939.541,0.2624777026643548,0.20323845695438006
Autoformer,15,29,8538.287229082662,8951.965,0.2611127507265184,0.20176366990410963
Autoformer,15,30,8531.645895287298,8934.341,0.26206866834230325,0.20279599120903902
Autoformer,16,1,14433.240372983872,13152.226,-0.02437428960030008,-0.11196720693270648
Autoformer,16,2,13208.948311491935,12743.077,0.014287679099445949,-0.06999965840469101
Autoformer,16,3,12811.693894909275,12465.429,0.03864873439548855,-0.04355873984795833
Autoformer,16,4,12444.332938508065,12117.274,0.06866980267811562,-0.010974603588014442
Autoformer,16,5,11964.304448084677,11624.867,0.10836373294425539,0.03211020635757351
Autoformer,16,6,11495.76541078629,11204.745,0.14262679711539028,0.06929905199561422
Autoformer,16,7,11102.302271295363,10839.199,0.16919813570431697,0.09813829017302782
Autoformer,16,8,10724.723872227823,10574.643,0.18768962115649424,0.11820713407100138
Autoformer,16,9,10439.54088016633,10426.506,0.19710121989412066,0.1284200746838905
Autoformer,16,10,10261.669408392137,10398.913,0.19472225510398256,0.1258363785527814
Autoformer,16,11,10092.472914566531,10354.878,0.1963609426364903,0.1276154492142822
Autoformer,16,12,9985.02058656754,10280.365,0.20247124386337134,0.1342470197859492
Autoformer,16,13,9880.42218686996,10263.103,0.20339960428683979,0.13525468408571545
Autoformer,16,14,9762.70458984375,10217.405,0.20747263612952205,0.1396766746777133
Autoformer,16,15,9673.607339969758,10274.536,0.20168604138285418,0.13339640601665093
Autoformer,16,16,9582.880238785283,10187.503,0.20917376689635658,0.141523819911744
Autoformer,16,17,9540.055430947581,10186.8125,0.21024848747992142,0.14269086867373157
Autoformer,16,18,9472.36697328629,10210.8,0.2071225584492915,0.13929870780132814
Autoformer,16,19,9395.642965599798,10146.503,0.21634136487821953,0.14930536310288967
Autoformer,16,20,9342.430238785282,10213.416,0.208607633741698,0.14091162330584991
Autoformer,16,21,9293.602551663307,10281.847,0.20291823570366563,0.1347362110037129
Autoformer,16,22,9224.562827620968,10272.331,0.20398862387579908,0.1358982735715063
Autoformer,16,23,9161.650340221775,10334.605,0.1955476736645262,0.12673648749154104
Autoformer,16,24,9128.494405241936,10389.886,0.1897045692035354,0.12039479831115381
Autoformer,16,25,9061.826256930444,10369.398,0.19139590495322067,0.12223013256372721
Autoformer,16,26,9030.744096522178,10413.689,0.18609133806972744,0.11647277534751159
Autoformer,16,27,8961.03923891129,10459.037,0.18071453293475803,0.11063680151727501
Autoformer,16,28,8933.43556577621,10500.138,0.17623990538895418,0.10577948072706092
Autoformer,16,29,8894.394732862904,10499.604,0.1774284930468798,0.10707006810359265
Autoformer,16,30,8848.606240549396,10506.588,0.176557019069163,0.10612434903135168
Autoformer,17,1,18586.74398941532,14441.695,-0.04453886661131112,-0.1393837251260666
Autoformer,17,2,14478.690196572581,13543.712,0.0319281690244867,-0.05595857646946548
Autoformer,17,3,13658.596282762097,13019.369,0.07517249103508472,-0.008789097572308573
Autoformer,17,4,13157.579466985888,12572.082,0.1117084836687795,0.03105661726075443
Autoformer,17,5,12728.244039818548,12147.76,0.14644284444794298,0.06893566546191576
Autoformer,17,6,12299.148922631048,11723.35,0.17969908183514183,0.10520179291753463
Autoformer,17,7,11926.362941028226,11375.745,0.20571867864827587,0.13357690422686616
Autoformer,17,8,11626.95502142137,11130.042,0.22391941947734095,0.15342526680359037
Autoformer,17,9,11371.692981350807,10952.49,0.2349696999244777,0.16547513557887103
Autoformer,17,10,11129.314821698588,10802.526,0.2452807107118481,0.1767185484513919
Autoformer,17,11,10906.412622857863,10644.559,0.2560653798139152,0.18847867385868267
Autoformer,17,12,10716.02580015121,10546.684,0.2619412717557693,0.19488521956640228
Autoformer,17,13,10549.3,10465.55,0.2673827689453673,0.20081733753171255
Autoformer,17,14,10419.493236517137,10413.581,0.2698778352416463,0.2035367886031236
Autoformer,17,15,10325.573739919355,10337.909,0.27570323357671767,0.2098890912827255
Autoformer,17,16,10252.680544354838,10308.577,0.27653508871317134,0.21079548444857293
Autoformer,17,17,10141.340061113911,10257.658,0.2798002033092656,0.21435590123276907
Autoformer,17,18,10119.477082283267,10226.086,0.2815312938482256,0.216244774778642
Autoformer,17,19,10054.724773185484,10133.945,0.29009199824298393,0.22558162449082597
Autoformer,17,20,9972.752060231855,10095.048,0.29298984879633383,0.2287415062154978
Autoformer,17,21,9892.018110509072,10078.353,0.29326685655677287,0.22904324270902604
Autoformer,17,22,9813.772190020161,10073.422,0.2929218862316856,0.2286656709758845
Autoformer,17,23,9730.54788936492,10082.4795,0.29125068926255016,0.226842747952429
Autoformer,17,24,9633.692241053428,10074.985,0.2913821223741099,0.22698554514236616
Autoformer,17,25,9574.037972530243,10056.241,0.29521938693305694,0.2311696195045771
Autoformer,17,26,9526.324855090726,10051.612,0.29442105555860243,0.23029822193374797
Autoformer,17,27,9452.903011592742,10055.193,0.2941853078129314,0.23004079284859408
Autoformer,17,28,9380.641418850806,10047.623,0.2958153279528124,0.2318179526021844
Autoformer,17,29,9349.680074974798,10065.07,0.29337042252126144,0.22915126620596485
Autoformer,17,30,9269.284841229839,10068.987,0.29325013626853025,0.22901994597226627
Autoformer,18,1,16545.349288054436,15572.408,-0.03716490753858226,-0.13669523005068893
Autoformer,18,2,15275.154498487904,14744.515,0.029749286321687163,-0.06336387991861929
Autoformer,18,3,14487.947750756048,13972.45,0.08598457203805454,-0.0017403223397888306
Autoformer,18,4,13901.25646421371,13467.047,0.1230345974975261,0.03885434370612956
Autoformer,18,5,13461.104592993952,13038.512,0.15431138164258706,0.07312320955660413
