model,pred_len,epoch,train_loss,val_loss,r2_val_sklearn
FEDformer_1,1,1,685.9737648341967,517.2802,-0.03349782105757537
FEDformer_1,1,2,552.3217043669327,533.11304,-0.06513108385658795
FEDformer_1,1,3,582.1033729884936,508.79572,-0.016546356432148412
FEDformer_1,1,4,503.313268246858,503.29105,-0.00554828551226616
FEDformer_1,1,5,488.3100698719854,498.31815,0.004387317222262044
FEDformer_1,1,6,453.2140290633492,495.9034,0.009211953585136379
FEDformer_1,1,7,437.3643968001656,494.3576,0.012300249684981779
FEDformer_1,1,8,423.3806261808976,492.12228,0.01676629551691944
FEDformer_1,1,9,417.3410545017408,491.832,0.017346279620237715
FEDformer_1,1,10,413.38800148341966,490.19608,0.020614811726966997
FEDformer_1,1,11,411.91397658638334,489.35037,0.022304443386394923
FEDformer_1,1,12,425.8123202116593,496.3878,0.008244018959454924
FEDformer_1,1,13,420.2198894334876,490.13126,0.020744316958498987
FEDformer_1,1,14,420.9805938057278,514.6667,-0.028276140052464704
FEDformer_1,1,15,606.6791627303413,514.94464,-0.028831570846958865
FEDformer_1,1,16,488.83228865913725,500.01456,0.0009979183380632861
FEDformer_1,1,17,460.78584853462553,497.98904,0.005044896879638161
FEDformer_1,1,18,450.13949518618375,497.2568,0.006507872585943764
FEDformer_1,1,19,438.84414938221806,498.284,0.004455499745563252
FEDformer_1,1,20,434.5762342370075,497.15198,0.006717324319260531
FEDformer_1,1,21,429.29534912109375,497.47888,0.006064162275292495
FEDformer_1,1,22,426.48782514489216,496.55032,0.007919283286431766
FEDformer_1,1,23,425.6949290399966,496.9883,0.007044246522482811
FEDformer_1,1,24,423.5250718489937,496.0784,0.008862232539787795
FEDformer_1,1,25,418.81907620637315,497.13037,0.006760398499828235
FEDformer_1,1,26,420.52415963877803,496.2468,0.008525709702270068
FEDformer_1,1,27,413.4415170420771,495.32785,0.010361721173780092
FEDformer_1,1,28,414.90199312956435,495.62766,0.009762675090140505
FEDformer_1,1,29,413.9849160235861,495.59134,0.009835288930809316
FEDformer_1,1,30,412.5026679660963,495.03876,0.010939389381323772
FEDformer_2,1,1,952.0917033319888,590.78125,-0.10422814172670258
FEDformer_2,1,2,596.4123263151749,555.0471,-0.03743743598997695
FEDformer_2,1,3,1226.1863456394362,782.6654,-0.46287832460178713
FEDformer_2,1,4,1049.1156125275986,577.5462,-0.07949050527819135
FEDformer_2,1,5,722.3190002441406,563.03,-0.052358333783193434
FEDformer_2,1,6,619.4757126517918,551.6644,-0.031114867420033443
FEDformer_2,1,7,572.5009606402854,546.76556,-0.021958479824586208
FEDformer_2,1,8,541.7951666790506,542.3684,-0.01373966761424028
FEDformer_2,1,9,523.5287694516389,541.0106,-0.011201859721503782
FEDformer_2,1,10,507.2874357804008,540.8022,-0.010812194732524594
FEDformer_2,1,11,496.1082471764606,539.1614,-0.007745389745198672
FEDformer_2,1,12,494.2989501953125,535.8987,-0.0016471044104178212
FEDformer_2,1,13,487.71430936067003,535.50024,-0.0009023531075653679
FEDformer_2,1,14,482.7130299443784,536.08325,-0.0019922209004843427
FEDformer_2,1,15,472.24388188901156,535.2236,-0.00038525508880504766
FEDformer_2,1,16,468.2030314569888,539.86285,-0.009056425607241625
FEDformer_2,1,17,484.2027448571247,533.7879,0.00229807567396767
FEDformer_2,1,18,470.6117102581522,532.7976,0.0041491223860309345
FEDformer_2,1,19,464.6945568582286,532.5544,0.004603728798584172
FEDformer_2,1,20,461.12909134574556,531.9354,0.005760595009933089
FEDformer_2,1,21,454.4111765985904,531.34644,0.006861493557389742
FEDformer_2,1,22,452.862292745839,530.73315,0.008007749775360118
