model,pred_len,test_loss,r2_val_sklearn,correct_buys,total_buys,correct_sells,total_sells,correct_holds,total_holds
HFformer,1,37015.324300019645,0.10165740209457363,54686,100396,58059,99523,0,0
HFformer,1,39139.96383966996,0.11727269549737984,60642,98582,64541,100258,0,1078
HFformer,1,40919.07327743357,0.11806494069555273,66277,98244,66719,101608,0,65
