model,pred_len,epoch,train_loss,val_loss,r2_val_sklearn
HFformer,1,1,12700.979796051979,4715.602365493774,-0.03367992214647142
HFformer,1,2,11936.552352666855,4602.603104352951,-0.008910000044705768
HFformer,1,3,11466.254477486014,4567.347595334053,-0.001181854486603795
HFformer,1,4,11410.136267021298,4565.498057186604,-0.0007764254823703354
HFformer,1,5,11400.951443627477,4565.234310925007,-0.0007186086487469545
HFformer,1,6,11402.554194036871,4564.437404811382,-0.0005439191218594708
HFformer,1,7,11384.52506909892,4563.6200050115585,-0.0003647515493185871
HFformer,1,8,11375.13221628964,4561.2997416853905,0.0001438750967912572
HFformer,1,9,11356.813019625843,4555.699743330479,0.0013713909240973265
HFformer,1,10,11323.900790859014,4543.089451670647,0.004135630483720343
HFformer,1,11,11264.061052523553,4520.246586680412,0.00914288764238158
HFformer,1,12,11185.892020784318,4491.530999243259,0.015437461539825392
HFformer,1,13,11098.643987864256,4461.989557623863,0.021913078726316426
HFformer,1,14,11023.413799703121,4431.315543174744,0.02863695415370704
HFformer,1,15,10937.9976291731,4400.413809895515,0.03541074767239949
HFformer,1,16,10886.741122990847,4370.663011789322,0.041932240313677815
HFformer,1,17,10805.514738619328,4336.5380828380585,0.049412564169521445
HFformer,1,18,10754.32272233069,4310.199714422226,0.05518605028963397
HFformer,1,19,10700.899305298924,4279.718489408493,0.06186766587060122
HFformer,1,20,10652.150301113725,4252.182819843292,0.06790359716519234
HFformer,1,21,10597.221353128552,4231.766561508179,0.07237893276534213
HFformer,1,22,10550.647290706635,4211.121022701263,0.07690449706808644
HFformer,1,23,10513.69294705987,4193.851752758026,0.08069001272297227
HFformer,1,24,10473.058547586203,4174.2733697891235,0.08498167251370015
HFformer,1,25,10446.035521611571,4146.702297925949,0.09102537693042445
HFformer,1,26,10408.348787501454,4136.787396192551,0.09319876811623384
HFformer,1,27,10383.844799265265,4119.548199176788,0.09697765799311409
HFformer,1,28,10365.599660381675,4104.950785160065,0.10017749258078923
HFformer,1,29,10322.800353869796,4090.2906091213226,0.10339105169902463
HFformer,1,30,10301.943926617503,4081.7652571201324,0.10525984458909055
HFformer,1,31,10273.64778150618,4063.1299686431885,0.10934477321211944
HFformer,1,32,10252.111546844244,4050.7511947155,0.11205824910290907
HFformer,1,33,10235.055379733443,4041.9760191440582,0.11398181852985345
HFformer,1,34,10210.299601122737,4031.4360394477844,0.11629223332386118
HFformer,1,35,10196.504686802626,4020.3428575992584,0.11872389468982492
HFformer,1,36,10158.489862427115,4012.2296752929688,0.1205023462792647
HFformer,1,37,10150.89893385768,3999.338577747345,0.12332811070033445
HFformer,1,38,10125.444696307182,3995.914396047592,0.12407871282199057
HFformer,1,39,10122.444829121232,3990.4088699817657,0.12528554704324413
HFformer,1,40,10091.356068909168,3985.6050701141357,0.1263385683538245
HFformer,1,41,10088.515728652477,3977.437945842743,0.1281288336274874
HFformer,1,42,10070.712795063853,3974.025142431259,0.1288769369377012
HFformer,1,43,10053.796628981829,3968.0767438411713,0.13018084944306718
HFformer,1,44,10029.009636461735,3966.836194038391,0.13045278506060698
HFformer,1,45,10045.258552744985,3963.5219869613647,0.13117927170930022
HFformer,2,1,26770.51594954729,11116.392732024193,-0.008928658800803513
HFformer,2,2,26260.228080675006,11031.412730693817,-0.0012158435737625872
HFformer,2,3,26151.450192682445,11020.134520292282,-0.00019221101030142407
HFformer,2,4,26113.94327033311,11007.162795424461,0.0009850896064996784
HFformer,2,5,26051.165391661227,10980.96877849102,0.0033624786792449957
HFformer,2,6,25889.20155248046,10930.456239938736,0.007947005087845183
HFformer,2,7,25656.800951637328,10838.318650484085,0.016309461589083085
HFformer,2,8,25393.390317440033,10748.072664260864,0.02450022746068592
HFformer,2,9,25163.501830488443,10664.546063423157,0.032081127677036636
HFformer,2,10,24956.64946204424,10582.397399902344,0.03953698191868815
HFformer,2,11,24758.15634417534,10496.083223342896,0.047370893263977254
HFformer,2,12,24561.530194044113,10404.571283817291,0.05567656488034756
HFformer,2,13,24357.155501544476,10323.745041370392,0.06301238543482934
HFformer,2,14,24217.649572253227,10251.012081623077,0.069613655627073
HFformer,2,15,24056.079617619514,10204.129336357117,0.07386875742604027
HFformer,2,16,23943.36417067051,10146.118399620056,0.07913386167650771
HFformer,2,17,23834.902696490288,10095.255519866943,0.08375019962466823
HFformer,2,18,23732.85803037882,10047.6493973732,0.0880709501124396
HFformer,2,19,23646.513392865658,10009.477408409119,0.09153545104837502
HFformer,2,20,23562.078244268894,9973.112965583801,0.09483590523911178
HFformer,2,21,23481.859107375145,9932.478454589844,0.0985239174129996
HFformer,2,22,23436.746967613697,9900.153723239899,0.10145771462943232
HFformer,2,23,23358.391764819622,9867.658802509308,0.10440697654374376
HFformer,2,24,23273.841886878014,9840.073544025421,0.10691061359712062
HFformer,2,25,23210.53957259655,9807.676371574402,0.10985100833442074
HFformer,2,26,23186.214364349842,9784.125472068787,0.11198850035667196
HFformer,2,27,23122.779885470867,9756.523289680481,0.11449367362454133
HFformer,2,28,23070.878744363785,9727.545468330383,0.11712372527822701
HFformer,2,29,23043.017034113407,9711.047536373138,0.1186210726857162
HFformer,2,30,23009.03588205576,9687.142894744873,0.12079067881305683
HFformer,2,31,22965.120649129152,9672.232381820679,0.12214395537111722
HFformer,2,32,22918.074532687664,9658.137250900269,0.12342324005448058
HFformer,2,33,22896.155979037285,9644.168946743011,0.12469101270613303
HFformer,2,34,22856.937589526176,9627.679058074951,0.12618763626057516
HFformer,2,35,22809.393685162067,9621.326088905334,0.1267642289989055
HFformer,2,36,22751.479988455772,9604.392621517181,0.12830111797358068
HFformer,2,37,22757.944321870804,9590.576891899109,0.12955504109686722
HFformer,2,38,22721.991042137146,9582.260106563568,0.13030987520266646
HFformer,2,39,22673.982950508595,9573.127283096313,0.13113879564659559
HFformer,2,40,22656.404517173767,9570.786063194275,0.13135127623599918
HFformer,2,41,22611.67557668686,9558.08532333374,0.13250399193427975
HFformer,2,42,22580.34075754881,9574.263579368591,0.13103565509004056
HFformer,2,43,22542.35277712345,9579.755348682404,0.13053721924826223
HFformer,2,44,22501.228322148323,9568.778532505035,0.13153349004995507
HFformer,2,45,22502.161860883236,9566.008496284485,0.13178488322849802
HFformer,3,1,44115.67015993595,18728.40273118019,-0.01052133992184201
HFformer,3,2,43317.38568750024,18580.121104240417,-0.0025205735445958943
HFformer,3,3,43064.95947496593,18550.339891433716,-0.00091367322396807
HFformer,3,4,42963.726512908936,18538.891965150833,-0.000295976874581827
HFformer,3,5,42915.214701130986,18526.953792095184,0.00034815472300864236
HFformer,3,6,42828.49579168856,18510.331303358078,0.0012450552388182379
HFformer,3,7,42724.464565232396,18477.86399269104,0.002996875394866594
HFformer,3,8,42519.65142042935,18417.541686058044,0.00625166758171658
HFformer,3,9,42126.55279549956,18266.525993347168,0.014399957392529084
HFformer,3,10,41492.94369864464,18056.459897994995,0.025734409394884028
HFformer,3,11,40878.022565603256,17848.621223449707,0.036948695745634974
HFformer,3,12,40379.80597907305,17669.88594341278,0.046592644381353576
HFformer,3,13,39954.01147013903,17521.981216430664,0.054573085830879386
HFformer,3,14,39644.59030330181,17401.645263671875,0.061066000626581296
HFformer,3,15,39351.95038050413,17278.062560081482,0.06773411134153451
HFformer,3,16,39103.56174623966,17182.720375061035,0.0728784441088115
HFformer,3,17,38910.27493327856,17084.550031661987,0.07817539852834743
HFformer,3,18,38726.2055580616,17013.214317321777,0.08202441522236248
HFformer,3,19,38547.27977472544,16933.663952827454,0.08631669020021993
HFformer,3,20,38423.874937057495,16865.394344329834,0.09000029820533817
HFformer,3,21,38274.0250544548,16810.780277252197,0.0929470863034495
HFformer,3,22,38164.579412817955,16753.95510482788,0.09601318005334292
HFformer,3,23,38088.20676934719,16703.81794643402,0.0987184000577942
HFformer,3,24,37971.76821780205,16666.158749580383,0.10075037184956304
HFformer,3,25,37922.284947514534,16624.82307434082,0.10298070912646717
HFformer,3,26,37836.51261615753,16593.269951820374,0.10468319222684386
HFformer,3,27,37743.39929616451,16556.266387939453,0.10667979178941056
HFformer,3,28,37681.69356131554,16521.462973594666,0.10855767355786183
HFformer,3,29,37601.44467186928,16497.330813407898,0.10985975920037028
HFformer,3,30,37580.96935272217,16470.98666381836,0.11128121001887548
HFformer,3,31,37509.04730010033,16453.10631752014,0.1122459545315665
HFformer,3,32,37409.04930317402,16433.45841884613,0.11330609853535545
HFformer,3,33,37374.915318250656,16406.30268383026,0.11477132264432266
HFformer,3,34,37346.042625784874,16395.884954452515,0.11533343508614247
HFformer,3,35,37283.58198142052,16377.019368171692,0.1163513534540136
HFformer,3,36,37270.73689162731,16352.507734298706,0.11767391294213769
HFformer,3,37,37197.80951350927,16353.498456001282,0.11762046958167605
HFformer,3,38,37132.91385662556,16344.964195251465,0.11808095271526664
HFformer,3,39,37129.301184773445,16321.92000579834,0.11932433024988487
HFformer,3,40,37049.46600973606,16311.882099151611,0.11986593951687541
HFformer,3,41,36988.0834877491,16301.80746269226,0.1204095313687934
HFformer,3,42,36962.775114774704,16280.408486366272,0.12156414301092233
HFformer,3,43,36910.870992302895,16271.52786064148,0.12204331440799498
HFformer,3,44,36950.089460253716,16260.501029968262,0.12263829679743177
HFformer,3,45,36835.64304566383,16265.163715362549,0.12238671127479317
HFformer,4,1,63352.7177349329,27050.790850162506,-0.0062227826696330535
HFformer,4,2,61676.71087348461,26926.2518491745,-0.001590225094467712
HFformer,4,3,61276.74351242185,26907.823475837708,-0.0009047403334900839
HFformer,4,4,61148.493845924735,26903.920167446136,-0.0007595513386637887
HFformer,4,5,61082.29728448391,26890.589546203613,-0.0002636854059792082
HFformer,4,6,60998.40524147451,26872.61640024185,0.0004048671754599553
HFformer,4,7,60885.204712212086,26836.66503763199,0.0017421742854103472
HFformer,4,8,60634.28418877721,26767.76033258438,0.004305252883465838
HFformer,4,9,60213.25655090809,26628.31787967682,0.009492168750291574
HFformer,4,10,59559.22898298502,26426.3805437088,0.017003754925700387
HFformer,4,11,58732.607224941254,26202.64910030365,0.02532600556549991
HFformer,4,12,58053.60162001848,25984.194323539734,0.03345199242393504
HFformer,4,13,57428.062193751335,25802.16718673706,0.040222944199816535
HFformer,4,14,56951.92410057783,25628.64377307892,0.046677591650780115
HFformer,4,15,56501.227760493755,25468.52725791931,0.05263353526372949
HFformer,4,16,56177.96901786327,25319.111799240112,0.05819142109489617
HFformer,4,17,55748.644068956375,25191.356506347656,0.06294360005985711
HFformer,4,18,55464.18696439266,25066.169286727905,0.06760025954681848
HFformer,4,19,55232.5781069994,24938.37113380432,0.07235403136494423
HFformer,4,20,54983.72995734215,24853.428604125977,0.07551368245673729
HFformer,4,21,54785.74025571346,24783.884046554565,0.07810057692864059
HFformer,4,22,54600.87786781788,24692.948298454285,0.08148316904422859
HFformer,4,23,54408.185940384865,24620.76473236084,0.0841682007406287
HFformer,4,24,54257.19710159302,24568.25916671753,0.0861212806819246
HFformer,4,25,54117.8681538105,24527.834193229675,0.08762498370833338
HFformer,4,26,53973.77146816254,24473.521459579468,0.08964529370773433
HFformer,4,27,53855.31149291992,24432.51644897461,0.09117058365091835
HFformer,4,28,53763.16721713543,24401.732798576355,0.09231565730299063
HFformer,4,29,53688.24392366409,24338.212706565857,0.09467845469173242
HFformer,4,30,53589.68553471565,24302.983087539673,0.09598889950784384
HFformer,4,31,53499.558160066605,24283.938821792603,0.09669730600617732
HFformer,4,32,53399.71082389355,24271.23304080963,0.09716992821418302
HFformer,4,33,53322.42506444454,24253.968477249146,0.09781211205203477
HFformer,4,34,53241.45227599144,24205.75984477997,0.09960536151808697
HFformer,4,35,53149.50587069988,24182.949899673462,0.10045383892920923
HFformer,4,36,53087.09067130089,24164.51619720459,0.10113953612992621
HFformer,4,37,52985.14711153507,24167.717554092407,0.10102044244107367
HFformer,4,38,52920.888043046,24141.618324279785,0.101991276256432
HFformer,4,39,52847.461258769035,24121.954768180847,0.10272270633491232
HFformer,4,40,52681.97368037701,24126.03953075409,0.10257076685151756
HFformer,4,41,52722.09031498432,24105.73584842682,0.1033260200690228
HFformer,4,42,52592.605342030525,24083.746556282043,0.1041439580645015
HFformer,4,43,52612.175037145615,24070.888078689575,0.1046222675118369
HFformer,4,44,52497.21670603752,24057.597993850708,0.10511662077290929
HFformer,4,45,52413.15812623501,24042.57409954071,0.10567548303258456
HFformer,5,1,81760.88789516687,35500.846621990204,0.000397264482994264
HFformer,5,2,80850.17794317007,35445.710433483124,0.0019497446621851156
HFformer,5,3,80504.82396280766,35418.14386987686,0.0027259359160347607
HFformer,5,4,80319.71868804097,35341.07808494568,0.004895874894039087
HFformer,5,5,79918.42947873473,35161.89624214172,0.009941131695309635
HFformer,5,6,79008.38453054428,34839.16850948334,0.01902822272411031
HFformer,5,7,77599.8858910799,34514.08692932129,0.028181596983898105
HFformer,5,8,76543.03784632683,34232.65188694,0.03610600406941744
HFformer,5,9,75654.73024845123,34002.70666408539,0.042580613834058645
HFformer,5,10,75068.11388206482,33823.55752849579,0.0476249518047962
HFformer,5,11,74483.22232413292,33674.880787849426,0.05181124857317487
HFformer,5,12,74123.91322183609,33547.85270309448,0.05538799884423917
HFformer,5,13,73724.55214738846,33416.13747406006,0.05909672970231694
HFformer,5,14,73345.89066672325,33308.94897651672,0.06211485073503609
HFformer,5,15,73028.13262367249,33204.936650276184,0.06504354927539269
HFformer,5,16,72809.98892903328,33117.45791339874,0.06750670711816187
HFformer,5,17,72557.61668109894,33033.277240753174,0.06987699159556404
HFformer,5,18,72298.76568865776,32957.24789714813,0.07201775593599669
HFformer,5,19,72135.81624639034,32896.69082927704,0.07372287117411236
HFformer,5,20,71923.49266242981,32821.654660224915,0.0758356762945912
HFformer,5,21,71754.81248784065,32755.21793460846,0.0777063478892569
HFformer,5,22,71603.51760292053,32705.019092559814,0.07911979946930137
HFformer,5,23,71438.17066538334,32661.84996032715,0.08033532039864733
HFformer,5,24,71322.39334011078,32605.512886047363,0.08192160153745753
HFformer,5,25,71187.32839536667,32554.922220230103,0.08334609984217345
HFformer,5,26,71046.17643141747,32525.379384994507,0.08417794700624714
HFformer,5,27,70900.10575699806,32477.419830322266,0.0855283471427658
HFformer,5,28,70769.7106628418,32441.698476791382,0.08653416028685035
HFformer,5,29,70711.80788612366,32406.21703529358,0.08753321164613936
HFformer,5,30,70634.54736375809,32370.65669822693,0.08853448837944033
HFformer,5,31,70532.009298563,32342.01757621765,0.08934087712220984
HFformer,5,32,70402.56047415733,32314.44335746765,0.09011729299064508
HFformer,5,33,70400.65848088264,32294.015405654907,0.09069248410699149
HFformer,5,34,70225.03967404366,32245.294090270996,0.09206433611268505
HFformer,5,35,70181.44234490395,32232.61385154724,0.09242138009015399
HFformer,5,36,70117.93673491478,32198.08039855957,0.09339374506177034
HFformer,5,37,69968.9586532116,32161.85151863098,0.09441384634227146
HFformer,5,38,69935.2248082161,32144.439504623413,0.09490413068417747
HFformer,5,39,69814.3608956337,32126.56415939331,0.09540743829140375
HFformer,5,40,69776.74037003517,32091.464879989624,0.0963957376425334
HFformer,5,41,69694.0547413826,32090.797805786133,0.09641452771670722
HFformer,5,42,69625.03599500656,32052.03417778015,0.09750599303171803
HFformer,5,43,69591.66198539734,32041.496116638184,0.09780271326238588
HFformer,5,44,69502.89316511154,32037.05011367798,0.09792790147136476
HFformer,5,45,69441.78674125671,32017.35757446289,0.09848238533537212
HFformer,6,1,102328.51145339012,44515.935693740845,-0.00554656886871463
HFformer,6,2,101908.2770292759,44392.37886619568,-0.002755604881056417
HFformer,6,3,101437.08705365658,44298.1928062439,-0.0006280978138886173
HFformer,6,4,101095.2565203309,44273.58289146423,-7.219592314156031e-05
HFformer,6,5,100904.44928115606,44286.86654472351,-0.00037223838524980124
HFformer,6,6,100865.43249291182,44295.485734939575,-0.0005669481635508511
HFformer,6,7,100782.11339564621,44289.148798942566,-0.0004238077034781629
HFformer,6,8,100747.14773769677,44273.260402202606,-6.490440498052585e-05
HFformer,6,9,100687.26823064685,44240.36472225189,0.0006781561805720981
HFformer,6,10,100589.93163949251,44190.29189014435,0.0018092198715210506
HFformer,6,11,100308.878102839,44051.55685329437,0.004943030369209511
HFformer,6,12,99500.60886645317,43730.67279815674,0.012191310900444674
HFformer,6,13,97826.35064280033,43192.62006187439,0.02434510637893539
HFformer,6,14,96019.73214137554,42753.72735309601,0.03425900935145432
HFformer,6,15,94798.71737539768,42427.96913719177,0.0416173731041487
HFformer,6,16,93938.24115419388,42154.22824668884,0.04780076635003805
HFformer,6,17,93241.95426082611,41970.07158470154,0.05196058770824652
HFformer,6,18,92616.8505423069,41776.682465553284,0.056328936022102316
HFformer,6,19,92177.95557403564,41628.37829399109,0.059678899848197076
HFformer,6,20,91727.6714348793,41502.6763048172,0.06251832526567258
HFformer,6,21,91343.27267491817,41372.83800125122,0.06545117595742567
HFformer,6,22,90988.6561114788,41262.14912223816,0.06795147980211735
HFformer,6,23,90666.6008541584,41156.5341796875,0.07033715391201079
HFformer,6,24,90362.11626172066,41077.69313430786,0.0721180466610033
HFformer,6,25,90042.3538403511,40988.82545852661,0.07412543634242053
HFformer,6,26,89936.45864677429,40926.75724029541,0.07552745752655787
HFformer,6,27,89721.32065558434,40861.53487968445,0.07700071454173063
HFformer,6,28,89563.20936346054,40827.20081329346,0.07777627213504756
HFformer,6,29,89311.40984916687,40751.52659225464,0.07948564360980259
HFformer,6,30,89116.2316710949,40692.428813934326,0.08082056825535588
HFformer,6,31,88935.99574446678,40640.54533004761,0.0819925444200027
HFformer,6,32,88825.7849984169,40620.48787879944,0.08244560934591605
HFformer,6,33,88656.63485646248,40578.35134887695,0.08339741150860658
HFformer,6,34,88551.49862241745,40540.946910858154,0.0842423036650678
HFformer,6,35,88331.15493130684,40504.58815574646,0.085063602547916
HFformer,6,36,88197.19483304024,40448.055181503296,0.08634060498698715
HFformer,6,37,88169.20065617561,40446.31709480286,0.08637986616113835
HFformer,6,38,88011.06090831757,40437.15535545349,0.0865868051771298
HFformer,6,39,87904.65274167061,40434.74633407593,0.08664122265205221
HFformer,6,40,87825.05307292938,40405.11911201477,0.0873104614965785
HFformer,6,41,87798.29077625275,40389.169414520264,0.08767073478895848
HFformer,6,42,87474.39642119408,40388.79706001282,0.08767914111207742
HFformer,6,43,87398.97307372093,40398.19923019409,0.08746677358483546
HFformer,6,44,87390.87431144714,40411.153007507324,0.08717415007367046
HFformer,6,45,87310.86598134041,40357.35869598389,0.08838929153262376
HFformer,7,1,125922.07583618164,53217.518922805786,-0.004521447731939743
HFformer,7,2,123452.01003193855,53010.2192735672,-0.0006084947911375593
HFformer,7,3,122353.87436652184,52939.64116382599,0.0007237146346829038
HFformer,7,4,121858.44583252072,52945.84499549866,0.0006066011609707767
HFformer,7,5,121704.52255643904,52963.90570354462,0.0002657002735484415
HFformer,7,6,121703.95036144555,52966.708954811096,0.00021279064030654826
HFformer,7,7,121659.09430912137,52966.77144432068,0.00021159774449230895
HFformer,7,8,121613.66308295727,52962.34707403183,0.00029511769356160844
HFformer,7,9,121640.89922572672,52956.989224910736,0.00039625193827852456
HFformer,7,10,121587.70772249997,52952.707481861115,0.0004770691263999982
HFformer,7,11,121557.47826358676,52944.95836210251,0.0006233431350828322
HFformer,7,12,121518.08451020718,52937.82407665253,0.0007579987950890876
HFformer,7,13,121496.30961830914,52920.68357992172,0.0010815451515396868
HFformer,7,14,121394.93203939497,52895.87863254547,0.0015497687245041858
HFformer,7,15,121263.96459394693,52840.17329740524,0.0026012332222747903
HFformer,7,16,121034.86765781045,52721.15430545807,0.0048478210530340515
HFformer,7,17,120266.77369868755,52486.282497406006,0.009281198981106686
HFformer,7,18,118814.06992816925,52129.45722961426,0.016016544103894192
HFformer,7,19,116855.91324460506,51568.3895740509,0.026607131868203626
HFformer,7,20,114712.86046433449,50821.84681892395,0.04069869300209705
HFformer,7,21,112944.23198533058,50424.8063621521,0.048193140333367634
HFformer,7,22,111875.17126488686,50165.24426841736,0.05309259117416476
HFformer,7,23,111079.11783027649,49918.7721118927,0.057744922116202524
HFformer,7,24,110426.55267810822,49774.10342025757,0.060475652198340835
HFformer,7,25,110032.08256936073,49638.19682312012,0.06304101266838535
HFformer,7,26,109666.43156790733,49535.013092041016,0.0649886830714318
HFformer,7,27,109319.65236568451,49435.642028808594,0.06686437134850864
HFformer,7,28,109006.27492022514,49377.80724143982,0.06795605053867748
HFformer,7,29,108671.31802177429,49301.79662322998,0.06939081516793955
HFformer,7,30,108465.93692827225,49264.730281829834,0.07009046409998665
HFformer,7,31,108196.82097768784,49193.80771255493,0.07142918127921494
HFformer,7,32,108111.95541667938,49142.57406997681,0.07239627115947567
HFformer,7,33,107830.55164384842,49058.514709472656,0.0739829485053165
HFformer,7,34,107641.76471734047,49030.56361579895,0.07451054555018066
HFformer,7,35,107398.80651712418,48957.94585227966,0.07588126809229068
HFformer,7,36,107387.3046169281,48931.825134277344,0.07637430190825567
HFformer,7,37,107033.22721338272,48961.189208984375,0.07582004479928417
HFformer,7,38,107027.86320114136,48836.425510406494,0.07817505589329155
HFformer,7,39,106896.0588645935,48840.56485939026,0.07809691445346767
HFformer,7,40,106669.62971878052,48787.10314941406,0.07910604576289015
HFformer,7,41,106620.40706968307,48875.03098869324,0.07744633664695955
HFformer,7,42,106493.43220281601,48781.78147506714,0.07920651060324946
HFformer,7,43,106336.29080557823,48811.37266921997,0.07864793902527734
HFformer,7,44,106224.92550611496,48767.15464782715,0.0794826018322976
HFformer,7,45,106087.74877166748,48776.97921562195,0.07929714209019856
HFformer,8,1,145880.97111988068,62066.675822257996,-0.0038352188083625727
HFformer,8,2,143999.3378330469,61990.588174819946,-0.00260460740442392
HFformer,8,3,143524.36209863424,61921.29732513428,-0.0014839372285611052
HFformer,8,4,143254.88236534595,61890.15548801422,-0.0009802655149879769
HFformer,8,5,143072.7604649067,61872.605525016785,-0.0006964213278843889
HFformer,8,6,142954.69293241203,61866.47187709808,-0.0005972357212624679
HFformer,8,7,142930.8980422467,61858.76347351074,-0.0004725628024020434
HFformer,8,8,142761.4825451374,61837.11029148102,-0.00012233887835533253
HFformer,8,9,142315.0100106299,61762.59737491608,0.001082793732002818
HFformer,8,10,141282.68355870247,61445.20453453064,0.006216135965911418
HFformer,8,11,139212.53899526596,60929.36837768555,0.014559029940052537
HFformer,8,12,137328.23254847527,60443.172954559326,0.022422497913459738
HFformer,8,13,135891.27646064758,60061.896017074585,0.028589070800617677
HFformer,8,14,134776.46216893196,59731.48613357544,0.03393297020052033
HFformer,8,15,133877.8505115509,59434.957611083984,0.03872887222273469
