model,pred_len,test_loss,r2_val_sklearn,correct_buys,total_buys,correct_sells,total_sells,correct_holds,total_holds
HFformer,1,6372026.711685181,0.09975265917708998,55128,100396,57767,99523,0,0
HFformer,1,6949537.794128418,0.10770317093213333,62686,98582,61970,100258,0,1078
HFformer,1,7066052.6052856445,0.11423558796028277,62073,98244,70727,101608,0,65
