model,pred_len,epoch,train_loss,val_loss,r2_val,r2_val_sklearn
Transformer_encdec,2,1,38607.4630317688,17096.192934036255,-0.012096405029296875,-0.012115202180146833
Transformer_encdec,2,2,31944.924178123474,16892.99676513672,-0.0032581090927124023,-0.003246601237769653
Transformer_encdec,2,3,31861.254064559937,16834.472049713135,-0.0026863813400268555,-0.0026610096161441277
Transformer_encdec,2,4,31838.007033348083,16724.114414215088,-0.0008764266967773438,-0.0008506958708265899
Transformer_encdec,2,5,31832.862637519836,16683.621337890625,-0.0005185604095458984,-0.00047904494342421167
Transformer_encdec,2,6,31807.754579544067,16775.499954223633,-0.0010447502136230469,-0.0010382697597238755
Transformer_encdec,2,7,31758.518450737,16692.198711395264,0.0010470747947692871,0.001067224925777377
Transformer_encdec,2,8,31744.65852165222,16768.799797058105,0.0006461143493652344,0.0006988381842961133
Transformer_encdec,2,9,31757.311429977417,16667.49147605896,0.0011661648750305176,0.0012052946189238245
Transformer_encdec,2,10,31735.047046661377,16771.238611221313,-0.000590205192565918,-0.0005781569832378763
Transformer_encdec,2,11,31732.787353515625,16704.978267669678,-0.0001518726348876953,-0.00013501880336064254
Transformer_encdec,2,12,31721.814947128296,16806.834524154663,-0.005359649658203125,-0.00536838220413649
Transformer_encdec,2,13,31725.507341384888,16713.281900405884,0.0012198090553283691,0.0012523456096857344
Transformer_encdec,2,14,31716.326352119446,16718.613218307495,-0.0002332925796508789,-0.0002406485161720595
Transformer_encdec,2,15,31710.4968252182,16749.779327392578,-0.0004857778549194336,-0.0004676561705488913
Transformer_encdec,2,16,31719.505239486694,16663.53605079651,-0.0005490779876708984,-0.0005480239253123909
Transformer_encdec,2,17,31706.7571849823,16686.994598388672,0.0004633665084838867,0.0004781263602229302
Transformer_encdec,2,18,31712.637033462524,16660.34523010254,-0.0003337860107421875,-0.000333276052027931
Transformer_encdec,2,19,31689.937183380127,16717.518632888794,0.0005421042442321777,0.000560074500757124
Transformer_encdec,2,20,31700.80944633484,16714.383375167847,0.0014813542366027832,0.0014995829028745522
Transformer_encdec,2,21,31695.5172829628,16707.24863433838,0.000893712043762207,0.0009150263077910559
Transformer_encdec,2,22,31702.645839691162,16730.85350227356,0.0005314350128173828,0.0005425220175227508
Transformer_encdec,2,23,31689.901845932007,16658.143955230713,0.0007566213607788086,0.0007726024408029053
Transformer_encdec,2,24,31698.978226661682,16709.02599143982,-0.00015056133270263672,-0.00014128716759198579
Transformer_encdec,2,25,31694.233861923218,16688.774131774902,0.0011311173439025879,0.0011535402435405295
Transformer_encdec,2,26,31695.021913528442,16662.56552505493,0.0010775923728942871,0.0011045229812802204
Transformer_encdec,2,27,31692.39427947998,16742.418674468994,-0.0010063648223876953,-0.0009901612853876474
Transformer_encdec,2,28,31688.658953666687,16695.607526779175,4.756450653076172e-05,5.3011019075455135e-05
Transformer_encdec,2,29,31685.304138183594,16725.239665985107,-0.0009098052978515625,-0.0008973106202478931
Transformer_encdec,2,30,31689.672960281372,16672.95426750183,0.000507652759552002,0.0005170867165164017
Transformer_encdec,3,1,43386.110414505005,29477.255073547363,-0.004957675933837891,-0.004920079920862408
Transformer_encdec,3,2,37289.63688373566,29473.95454788208,-0.005844473838806152,-0.005819393993012456
Transformer_encdec,3,3,37250.84684944153,29397.65863418579,0.00015610456466674805,0.0002547783919831052
Transformer_encdec,3,4,37236.125494003296,29290.604957580566,0.0004786849021911621,0.0005414945248202185
Transformer_encdec,3,5,37223.2529964447,29264.971557617188,0.0006914734840393066,0.0007620475853031087
Transformer_encdec,3,6,37200.053258895874,29299.749282836914,0.0018535852432250977,0.0019739382171721034
Transformer_encdec,3,7,37145.56339550018,29364.973266601562,0.002878725528717041,0.0030003460103517807
Transformer_encdec,3,8,37142.694498062134,29302.343132019043,0.0024561285972595215,0.0025352729719236486
Transformer_encdec,3,9,37132.33453273773,29306.612411499023,0.0028647780418395996,0.0029647440362557584
Transformer_encdec,3,10,37133.32450580597,29549.353031158447,-0.005058407783508301,-0.004968073325722873
Transformer_encdec,3,11,37106.49126243591,29313.69725418091,0.002263963222503662,0.00237965839243511
Transformer_encdec,3,12,37082.45293521881,29312.105995178223,0.002531111240386963,0.0026135900458322445
Transformer_encdec,3,13,37086.8004283905,29309.79623413086,0.0022538304328918457,0.002386058939223982
Transformer_encdec,3,14,37091.04175376892,29342.64800262451,0.0013628005981445312,0.001409928918913339
Transformer_encdec,3,15,37094.637150764465,29270.884658813477,0.001577138900756836,0.001648451185246702
Transformer_encdec,3,16,37076.941400527954,29334.292892456055,-0.00046563148498535156,-0.0004227540509050091
Transformer_encdec,3,17,37083.494148254395,29277.31729888916,0.00033205747604370117,0.00037280981439265687
Transformer_encdec,3,18,37068.99648857117,29274.668338775635,0.0028995275497436523,0.002984557934760305
Transformer_encdec,3,19,37078.5746421814,29401.259357452393,-9.238719940185547e-05,-1.7090517889783996e-08
Transformer_encdec,3,20,37064.702044487,29287.963790893555,0.0008374452590942383,0.0008666838837304569
Transformer_encdec,3,21,37076.3313331604,29358.715393066406,0.0008445382118225098,0.0009207710372723943
Transformer_encdec,3,22,37064.826912879944,29287.797973632812,0.002736687660217285,0.0028247965522660103
Transformer_encdec,3,23,37059.03771305084,29285.309844970703,0.0016676783561706543,0.0017217447440374123
Transformer_encdec,3,24,37069.240265369415,29340.050827026367,0.000933527946472168,0.0009794547596018166
Transformer_encdec,3,25,37060.610595703125,29393.558471679688,-0.0012297630310058594,-0.00117600788034992
Transformer_encdec,3,26,37058.76751804352,29311.09220123291,0.0015358924865722656,0.0016043238858388653
Transformer_encdec,3,27,37056.396003723145,29304.800720214844,0.0011159181594848633,0.0011819389590479086
Transformer_encdec,3,28,37048.413090229034,29318.541416168213,0.0005453824996948242,0.000642535466318539
Transformer_encdec,3,29,37040.072798252106,29253.626781463623,0.0030341744422912598,0.0031412112131821157
Transformer_encdec,3,30,37013.7364358902,29289.19557952881,0.0031899213790893555,0.0033628842483416355
Transformer_encdec,4,1,45372.74437427521,43689.6199798584,-0.017690658569335938,-0.01775679317186024
Transformer_encdec,4,2,40889.52589035034,43202.95417022705,-0.00789487361907959,-0.008006833801662783
Transformer_encdec,4,3,40807.372453689575,43065.81457519531,-0.0022531747817993164,-0.0022131118036275987
Transformer_encdec,4,4,40802.71726799011,43034.43795776367,-0.001265406608581543,-0.0013017100350178334
Transformer_encdec,4,5,40801.316595077515,42959.199768066406,-0.00012695789337158203,-0.00010768252117285271
Transformer_encdec,4,6,40760.29295253754,42962.89311218262,-0.0012220144271850586,-0.0012146538599709378
Transformer_encdec,4,7,40766.916580200195,42981.43427276611,5.644559860229492e-05,8.42247397482565e-05
Transformer_encdec,4,8,40735.6534614563,43007.76470184326,0.000476837158203125,0.0005126423642577149
Transformer_encdec,4,9,40722.92954826355,42999.080558776855,-0.0017704963684082031,-0.001724456415856529
Transformer_encdec,4,10,40721.73297691345,43033.3589553833,0.000437319278717041,0.0005281113129091963
Transformer_encdec,4,11,40720.74892139435,42968.23458862305,0.00200498104095459,0.002092651911688226
Transformer_encdec,4,12,40713.59196281433,43034.01306152344,0.0004596114158630371,0.0005565654206340642
Transformer_encdec,4,13,40703.51569366455,43017.70751953125,-0.0007342100143432617,-0.0006964923705214121
Transformer_encdec,4,14,40707.6840467453,43113.79750061035,-0.0011385679244995117,-0.0010460949226842875
Transformer_encdec,4,15,40699.80486488342,43033.94120025635,-5.137920379638672e-05,-1.5430127774718194e-05
Transformer_encdec,4,16,40698.11786842346,42959.58360290527,0.0007752776145935059,0.0008013888134251468
Transformer_encdec,4,17,40692.41260910034,42997.6953125,0.0008051395416259766,0.0008369118490493543
Transformer_encdec,4,18,40682.83495616913,43014.15259552002,-0.0009531974792480469,-0.0009412451509717701
Transformer_encdec,4,19,40690.65510749817,42981.955810546875,-0.00011479854583740234,-0.00011172169128992326
Transformer_encdec,4,20,40692.80537033081,43033.198013305664,-0.00024700164794921875,-0.00018969226320825205
Transformer_encdec,4,21,40691.9592666626,42957.86721038818,0.0004652738571166992,0.00048000216925311867
Transformer_encdec,4,22,40697.023653030396,43004.22393035889,-4.756450653076172e-05,-1.1599663139960636e-05
Transformer_encdec,4,23,40693.895095825195,42968.22847747803,0.0013927221298217773,0.0014381540133503734
Transformer_encdec,4,24,40670.77165603638,42945.129333496094,0.0014576315879821777,0.0015108425641655876
Transformer_encdec,4,25,40673.915764808655,42956.400299072266,0.0010753870010375977,0.0011234742814310583
Transformer_encdec,4,26,40679.68717670441,42949.14756774902,0.0014163851737976074,0.0014766670801981685
Transformer_encdec,4,27,40680.562519073486,42948.3138961792,0.0008764863014221191,0.0009112087734964303
Transformer_encdec,4,28,40673.42527770996,42948.932189941406,0.0018197894096374512,0.001898125106278209
Transformer_encdec,4,29,40676.14621257782,42949.36640167236,0.0006315112113952637,0.0006675988559814716
Transformer_encdec,4,30,40661.1897315979,42923.35054779053,0.001672983169555664,0.0017378928083966738
Transformer_encdec,5,1,47403.53100299835,57707.57925415039,-0.009888529777526855,-0.010012360106093476
Transformer_encdec,5,2,43503.03302383423,57333.04138183594,0.0006822347640991211,0.0008738771875115737
Transformer_encdec,5,3,43431.47309112549,57323.314041137695,0.000984489917755127,0.0013226282156103997
Transformer_encdec,5,4,43426.15982437134,57149.39172363281,0.0053427815437316895,0.005738616825208776
Transformer_encdec,5,5,43377.68110847473,57211.80453491211,0.003430783748626709,0.0036638139805337923
Transformer_encdec,5,6,43391.34962654114,57178.593826293945,0.0030901432037353516,0.003318347340764216
Transformer_encdec,5,7,43364.08785533905,57151.87274169922,0.004107296466827393,0.004353249765398548
Transformer_encdec,5,8,43339.96331119537,57345.90766906738,6.496906280517578e-06,0.00020352877604814523
Transformer_encdec,5,9,43310.00122642517,57245.424545288086,0.0018984079360961914,0.002113753575297017
Transformer_encdec,5,10,43302.764285087585,57268.97609710693,0.0010556578636169434,0.001343114341522722
Transformer_encdec,5,11,43294.76744747162,57218.43357086182,0.0010655522346496582,0.0012723440332850222
Transformer_encdec,5,12,43298.83225250244,57288.06832885742,0.0009364485740661621,0.0012074950383977434
Transformer_encdec,5,13,43284.757276535034,57176.93115234375,0.003901243209838867,0.004148351867229394
Transformer_encdec,5,14,43270.00666618347,57127.19145202637,0.003391444683074951,0.003626956011703153
Transformer_encdec,5,15,43234.84125328064,57088.95831298828,0.00494915246963501,0.005267492936455165
Transformer_encdec,5,16,43162.3530254364,57113.96926116943,0.005167186260223389,0.005556512043250162
Transformer_encdec,5,17,43043.179800987244,57175.662673950195,0.0032985806465148926,0.0036370465983633026
Transformer_encdec,5,18,42940.46050071716,57130.14259338379,0.0032120943069458008,0.003513453995057025
Transformer_encdec,5,19,42821.52035713196,57204.948318481445,0.0013957023620605469,0.0018512851900116313
Transformer_encdec,5,20,42720.01932621002,57304.90097808838,-0.001735091209411621,-0.0012293732121732015
Transformer_encdec,5,21,42682.788093566895,57276.58536529541,-0.0012860298156738281,-0.0010802520394795011
Transformer_encdec,5,22,42626.183524131775,57282.16732788086,-0.0014919042587280273,-0.0012332900859812757
Transformer_encdec,5,23,42619.166385650635,57229.44575500488,-0.0004150867462158203,-1.498651198228451e-06
Transformer_encdec,5,24,42564.81721878052,57294.43866729736,-0.0012246370315551758,-0.0009464771836791508
Transformer_encdec,5,25,42546.30765724182,57289.88708496094,-0.0017908811569213867,-0.001520373277210041
Transformer_encdec,5,26,42562.22676753998,57294.91323852539,-0.00261080265045166,-0.002343776006317344
Transformer_encdec,5,27,42562.71488380432,57257.964447021484,-0.0014615058898925781,-0.0011135622677150847
Transformer_encdec,5,28,42512.46798038483,57303.87697601318,-0.003194093704223633,-0.002849261001346348
Transformer_encdec,5,29,42476.12049102783,57284.48109436035,-0.001820683479309082,-0.001506383946348322
Transformer_encdec,5,30,42502.463945388794,57301.30516052246,-0.002725362777709961,-0.0024124529496360124
Transformer_encdec,6,1,49071.675355911255,72409.80381774902,-0.009711027145385742,-0.009780734859541451
Transformer_encdec,6,2,45448.54477119446,72392.6928100586,-0.005296826362609863,-0.00515577463133234
Transformer_encdec,6,3,45430.24031829834,72191.4130859375,-0.004204273223876953,-0.0042482665930698715
Transformer_encdec,6,4,45405.4866065979,72119.59506225586,-0.0022710561752319336,-0.0021600751662727755
